"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
185,3,3,1,9,0,7,1,0,1,2,0,66,3274,0,1234,2,2,2,5,7,4,1,0,159,20,6,3,2,1
7,2,7,0,0,0,27,809,0,7,0,801,1,0,754,110,1,2,0,0,0,1,0,39,0,277,2155,0,0,0
2,8,5,16,3,1,68,1,3,3447,4,1,0,9,3,0,0,1300,2,30,1,64,0,6,4,1,2,0,3,16
3,0,7,9,2,5,1205,2,4,4,434,4,1,3,2,59,9,53,2,9,8,4,2,3127,4,8,25,2,2,1
3,1761,3,0,0,1,1,0,0,2,17,76,96,0,2,101,3,225,28,12,2,3,240,2,1,1764,2,653,1,1
3103,0,0,0,1,1,5,2,1,156,4,4,383,6,1152,7,6,0,1,17,1,2,9,26,22,18,8,3,1,61
345,0,1,3,1,0,11,365,0,0,1,2647,1,0,4,6,4,21,40,2,1001,11,0,34,1,378,0,122,0,1
0,0,2219,0,38,0,2,1,0,40,1,40,1,0,1,112,2,0,1,0,19,2230,2,0,279,3,2,6,0,1
0,758,1,6,0,0,0,1988,0,1,0,7,1,0,1,303,7,1913,1,0,0,2,1,0,0,0,0,7,0,3
12,81,7,67,9,6,79,169,12,10,3,58,178,13,513,9,451,70,11,179,1342,9,178,65,9,59,7,15,9,1370
417,13,1,2,0,1,0,4,0,0,2,1,3,7,0,1,0,0,1184,3,3,14,1,3162,0,0,0,179,0,2
1,0,11,1,2756,2,1,0,0,2,0,3,1012,0,0,1,2,1,1,3,3,2,0,1030,15,9,142,0,0,2
2,1925,719,690,12,5,94,0,1,267,2,665,4,4,2,2,257,84,2,86,17,2,8,4,4,103,2,2,3,32
0,1,22,320,7,2,12,0,2,1,0,2260,6,0,1,0,2,7,0,105,3,5,5,1,1,1,6,2210,2,18
4,2,1,3038,8,1130,60,13,3,7,19,2,20,3,2,164,28,3,3,5,5,11,3,1,5,390,2,22,1,45
192,3,1507,0,578,0,536,8,0,556,1,71,2,0,2,1,3,78,5,2,34,546,81,0,4,191,36,3,1,559
0,6,100,8,69,1,28,0,0,4426,2,3,4,4,12,0,4,2,1,1,12,240,1,29,28,0,3,13,1,2
0,4,1,0,265,0,96,733,2,1958,0,2,0,1,43,249,28,104,2,758,1,8,1,7,1,5,1,730,0,0
3,3,1707,16,4,6,25,214,7,8,14,30,647,245,4,1,1729,2,4,5,12,26,1,8,6,36,216,13,4,4
4,711,4,0,4,0,1,1,0,9,3,1,730,4,1,0,0,2,42,11,746,1888,3,698,105,24,1,5,0,2
9,31,5,2018,2,1,33,0,3,0,7,3,2,2,30,1,2,39,6,6,12,3,2013,741,3,1,8,16,1,2
0,2,0,1,0,0,0,7,0,5,17,0,15,0,0,0,6,6,320,2595,7,6,898,1,8,5,381,371,0,349
1,0,3862,0,1,0,2,7,0,183,233,9,0,17,75,1,4,6,0,507,31,1,0,0,2,32,23,1,1,1
1,8,5,518,0,0,32,0,0,0,0,509,4,0,0,1,10,59,0,0,2,3750,9,1,4,0,79,0,1,7
0,4,56,3,7,0,195,0,0,24,0,1,2,17,0,0,0,0,1,8,23,8,0,507,4,3660,8,0,0,472
5,0,1,216,0,0,16,1,0,607,2,0,7,2,7,7,0,1,2,2,0,4067,24,2,1,16,9,4,0,1
1,168,12,15,0,0,180,1,0,16,1,447,0,6,71,1,169,5,0,3420,10,454,1,1,1,1,9,0,0,10
431,3,50,6,155,7,400,3014,2,133,13,146,59,25,7,3,0,2,5,3,11,3,2,59,53,5,8,4,2,389
1,30,187,4,21,4,1367,4,4,470,2,5,62,2,9,11,183,70,67,7,181,506,175,7,9,196,31,4,3,1378
442,2,0,27,0,1,5,1,1,0,1,1,0,0,1156,0,2,5,0,53,0,3288,0,11,3,0,0,1,0,0
1,1,2,2184,2,0,5,7,1,0,1,0,12,2113,289,2,118,3,1,15,95,0,112,2,6,6,22,0,0,0
2,6,76,8,33,1,2,7,1,29,1487,191,3,0,69,558,78,549,0,1,27,0,213,76,1,10,29,2,1,1540
435,11,148,0,389,0,1125,0,0,3,454,1129,3,3,0,0,5,0,0,141,0,0,0,0,1,4,1129,1,0,19
0,4,1,10,575,2,5,4,1,1,2,0,1,0,10,8,2,2,0,0,1,0,4,0,0,7,3,197,1,4159
2,4,1389,505,2,1,20,25,2,18,1,6,4,2,5,2,546,202,63,2,522,1,23,27,2,13,1422,179,3,7
6,22,3803,2,1,1,165,14,1,8,7,2,20,11,11,2,7,57,23,16,2,9,504,2,31,70,195,5,2,1
2,1,0,964,0,1,0,2732,1,0,1,1,0,0,0,1,0,2,0,7,0,1075,25,4,0,4,1,3,2,173
5,4,11,2,1,0,2,1,2,2,2,1010,13,2,0,1,2585,0,2,22,5,1,1,0,8,344,1,4,3,966
2225,0,8,38,0,1,5,2,1,15,109,96,0,0,1,0,2,136,1,12,59,2,2177,1,0,2,105,0,0,2
