"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2,1,2,179,0,1,6,4,1,2,3746,489,0,1,0,2,1,1,3,1,2,491,32,0,2,1,3,24,1,2
3,8,306,5,46,0,23,2,2,3,318,18,127,2235,40,7,96,7,13,1,4,16,831,0,7,871,4,4,1,2
1,1050,56,0,2859,0,6,15,0,3,1,74,3,1,8,10,17,1,375,2,1,51,386,4,1,63,4,7,1,0
2,1358,2,1,4,1,10,0,0,3,5,0,71,61,0,1,10,86,6,80,2,10,501,1,1,1452,0,1331,1,0
395,20,58,7,2,0,1020,410,0,0,6,1,2,6,1,9,2863,5,0,137,0,3,25,1,0,2,24,2,0,1
109,5,5,713,33,1,9,2105,5,0,3,12,11,16,15,1,0,0,5,17,10,764,10,811,1,2,44,0,3,290
446,1,483,1276,7,1,169,6,1,0,169,8,1,406,1226,67,61,14,2,0,6,21,443,154,2,16,8,1,3,2
0,3,0,655,1857,0,0,0,0,1,0,2,4,28,627,4,10,1,12,0,2,3,10,0,0,1,1,1778,1,0
3914,1,1,525,1,0,0,1,2,15,28,0,6,1,0,2,0,7,2,13,204,193,6,74,0,2,1,1,0,0
0,0,602,1618,0,0,2,1,1,0,219,30,0,0,1681,16,2,6,1,0,219,0,8,1,247,261,79,5,0,1
30,14,0,7,11,0,19,9,1,0,2,1019,0,0,20,0,0,5,2,990,55,2801,0,1,0,6,1,7,0,0
6,4,2,2,1216,0,0,2,1,0,1,1,0,5,1,188,3418,2,1,0,0,5,2,67,1,65,2,3,2,3
2068,4,1,1,47,0,5,6,0,11,0,0,0,2,1,0,1,1999,0,0,2,4,51,11,781,1,0,3,0,1
21,25,163,3462,7,4,476,0,1,16,170,19,158,23,1,17,2,168,10,146,21,4,1,2,48,6,24,4,0,1
3,15,0,1613,0,0,588,1,0,3,3,31,1,220,574,11,2,105,1622,2,76,1,1,26,2,3,0,0,0,97
3,198,4,3,12,2,24,205,6,78,71,2,14,49,195,178,78,0,4,9,12,79,33,4,7,3,6,5,7,3709
22,15,45,47,2739,4,16,4,2,6,15,376,4,403,46,2,1023,9,4,9,9,3,44,122,3,4,21,2,1,0
1,1,0,8,0,0,0,9,0,0,23,1081,22,2,0,151,2898,0,376,399,4,1,0,0,1,20,3,0,0,0
16,318,2,3,7,5,115,2,2,8,847,3,20,5,0,36,283,794,7,276,8,12,31,1,4,4,4,32,2,2153
338,0,0,0,0,0,339,20,0,0,9,364,965,1,5,23,153,0,0,0,0,0,5,8,15,2747,3,5,0,0
10,31,16,2,2,0,1,7,1,2,14,2,14,38,0,1,1,1,37,5,0,4744,31,1,1,1,35,0,2,0
154,2,410,65,1,0,0,15,2,3,438,3191,3,144,1,30,14,5,18,1,4,1,418,9,57,1,5,7,0,1
62,3,0,3,0,0,160,1,0,0,0,2,4,10,16,3,428,3348,0,1,3,1,0,482,20,4,446,3,0,0
97,0,0,1,0,0,11,1883,0,8,0,0,0,8,2,35,1,47,1,1,84,1846,660,3,80,0,0,231,0,1
0,2,4,4,203,0,2,2,1,0,3,67,0,1,0,1541,1,77,570,220,1540,561,0,36,77,5,78,4,0,1
0,0,85,686,0,0,2,1,1,0,0,1738,0,93,17,1711,0,0,1,0,1,7,12,4,13,4,623,1,0,0
0,2,26,1,2,3,0,0,1,1,3,53,161,2,1,3,0,31,2,2,2,8,3279,8,171,10,1,5,2,1220
7,0,1103,3,1,0,1101,7,1,3,2,124,1109,1,1,9,146,51,0,1,0,2,171,8,0,0,24,1125,0,0
152,2,49,0,2,2,0,2,1,0,1013,150,2824,0,16,2,2,366,0,30,0,8,343,6,9,18,2,0,1,0
3,2,1,49,5,1,12,20,3,4,713,13,752,778,33,278,1,2,2,8,34,258,0,0,36,5,5,0,1,1981
27,0,0,0,762,0,8,4,0,1,0,12,0,1,1,1865,1,282,18,0,0,93,0,11,42,0,0,1872,0,0
2,982,1,2701,1,0,0,2,3,20,3,1,2,0,129,965,21,1,112,6,11,20,2,5,1,3,3,1,1,1
2356,1,0,3,2,1,2346,1,0,0,5,3,1,1,3,4,110,125,2,1,1,1,0,9,2,2,5,0,1,14
3,919,110,14,3,3,4,2522,0,4,359,1,19,130,15,8,124,0,44,117,5,7,11,26,97,318,10,122,3,2
367,6,149,1,64,1,1,4,1,3,967,1,21,14,3,373,2,18,7,52,2,3,2920,2,5,2,4,6,0,1
0,22,2100,1,10,0,283,13,0,32,100,796,3,39,798,6,8,2,0,5,6,10,2,755,0,1,4,4,0,0
1189,3,0,51,1137,0,1,0,0,0,0,59,0,1,188,4,0,463,8,0,167,9,2,0,1107,4,147,6,2,452
129,1,19,1,3,1,16,0,1,4,1,13,0,25,3042,69,0,55,450,22,0,0,1117,5,1,0,21,3,0,1
321,11,50,18,19,1,1,2538,1,1,2,346,3,337,3,1,1,45,2,0,5,5,932,0,334,9,5,9,0,0
0,11,1,37,0,0,0,666,0,3,10,1762,0,1,92,10,1726,0,4,0,1,1,1,0,2,39,13,604,0,16
1,10,0,39,1768,1,39,250,3,3,0,6,97,4,4,0,654,1,3,25,28,246,2,0,12,6,1764,7,0,27
0,2,671,93,0,0,2,0,0,0,45,0,0,1,2,95,0,267,4,0,245,17,1731,1729,92,1,1,2,0,0
4,0,1178,398,1,2,2,3,1,1,57,0,7,3053,1,5,16,1,56,1,16,5,2,4,10,136,11,25,3,1
24,71,78,1,5,0,28,2,2,8,1,12,4,3,1,105,8,4542,1,5,1,36,0,26,1,0,2,27,1,5
1645,197,26,238,1,0,212,3,0,0,0,5,1,2,9,217,37,84,41,8,11,2,602,2,3,0,0,0,1,1653
1063,40,62,0,1,1,8,0,0,0,8,1,4,2778,6,402,421,0,1,5,1,1,2,10,3,9,24,0,0,149
0,7,1004,43,18,0,6,4,1,1120,7,3,1,140,7,51,13,374,19,0,0,1086,2,0,0,1020,50,7,2,15
1,9,27,1,2,6,18,3,4,1372,63,10,0,472,4,1323,60,0,8,35,73,4,3,0,13,2,1475,3,4,5
1,0,324,3,115,0,8,48,1,6,8,44,816,110,3,3,2215,102,2,308,28,5,0,0,838,1,8,2,0,1
1,3,2,2,0,0,6,1,2,3,0,1,96,2,8,81,1,0,1,3,88,5,0,4652,25,0,15,1,1,0
