"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,2,4998,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
552,0,4130,2,12,0,0,221,0,83
0,5000,0,0,0,0,0,0,0,0
49,165,22,189,67,499,476,3454,62,17
20,321,118,840,2298,39,881,46,114,323
12,556,77,66,1,4096,0,1,11,180
0,2556,0,0,0,0,0,0,2444,0
0,0,2487,0,0,0,2513,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,7,4394,0,10,0,585,4
0,0,0,0,5000,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
1,585,32,0,4376,6,0,0,0,0
1,3,0,76,84,79,18,4703,32,4
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
11,1272,3432,0,2,185,7,12,6,73
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,4986,0,1,0,0,13,0
