"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,1,1730,1,1628,1,1639,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
0,4999,0,0,0,0,1,0,0,0
0,0,0,0,2506,1,0,2473,17,3
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,4972,0,0,28
0,4914,0,0,0,0,0,0,86,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,1301,3623,1,0,0,72,3
0,116,0,1,0,2456,0,1,2426,0
0,0,0,0,0,0,5000,0,0,0
0,0,42,1,228,4525,201,0,0,3
1,3590,1,0,6,1,0,8,1392,1
0,4998,0,0,0,0,0,2,0,0
219,1606,195,221,207,589,85,1576,75,227
0,0,0,0,0,0,0,0,5000,0
0,2410,2545,0,21,1,8,12,2,1
1812,638,251,1835,36,231,39,92,32,34
28,1,4630,73,246,3,4,3,0,12
3,0,0,0,0,4996,0,1,0,0
0,0,1,0,0,4999,0,0,0,0
0,0,0,0,33,0,0,0,4967,0
0,2,0,0,4762,0,231,0,0,5
0,177,3478,0,0,1,1281,0,63,0
0,0,0,0,0,0,0,39,0,4961
4771,0,0,229,0,0,0,0,0,0
40,0,0,1,0,4857,1,101,0,0
0,0,0,0,0,5000,0,0,0,0
