"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,83,0,96,0,2,4819,0,0,0
1,0,7,0,0,585,0,0,4407,0
2,4494,4,4,89,74,93,207,0,33
24,0,573,4373,0,0,0,0,1,29
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,4407,593,0
0,0,0,0,5000,0,0,0,0,0
53,181,5,491,25,569,3640,29,3,4
193,4,40,78,38,229,9,11,4396,2
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,243,0,0,2,0,4755
4,1,3,25,0,11,28,0,3,4925
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,88,0,0,0,4912,0
0,0,0,0,30,0,0,0,4970,0
0,0,0,0,5000,0,0,0,0,0
7,1,163,2,1110,0,2,477,3235,3
4110,0,2,21,587,200,2,1,77,0
0,0,0,0,4,0,0,8,4988,0
