"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,94,0,0,33,2,0,4871,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,3494,165,21,1,0,1,1315,0,3
2,0,7,0,0,1,1,1360,3629,0
0,35,0,0,9,1,4732,0,223,0
0,4416,0,87,11,0,258,2,0,226
0,5000,0,0,0,0,0,0,0,0
0,4999,0,0,0,1,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,4998,0,0,0,0,0,2,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,5000,0,0,0,0,0,0
30,1,10,0,31,0,571,0,4357,0
0,2555,0,2445,0,0,0,0,0,0
0,0,0,0,0,0,4999,0,1,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,1336,0,3664
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,5000,0,0,0,0
0,4,4996,0,0,0,0,0,0,0
0,0,0,0,0,0,1372,3628,0,0
36,4925,1,7,3,5,1,14,4,4
0,0,0,0,0,0,0,5000,0,0
0,3932,499,4,0,504,29,30,2,0
