"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
0,0,3708,0,0,0,0,0,1292,0
2,1,9,4,3,3582,3,1380,12,4
0,14,0,0,0,0,0,0,4986,0
0,0,0,0,0,0,5000,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,4341,73,12,2,570,1,0,0,1
0,4966,0,0,0,0,34,0,0,0
0,0,0,0,0,0,8,0,0,4992
0,0,0,0,0,1,0,4999,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,75,4925,0,0,0,0
0,0,0,0,95,4885,2,13,0,5
0,0,150,4,0,1316,51,0,0,3479
13,186,1,2,1248,2,3525,11,5,7
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,4998,0,0,1,0,1,0
0,0,0,0,5000,0,0,0,0,0
2,0,4927,0,0,0,29,0,0,42
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
4352,615,0,0,8,0,0,25,0,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
0,0,0,12,4988,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
