"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4177,5,208,1,574,6,28,0,1,0
0,0,0,0,0,0,0,5000,0,0
0,18,0,0,0,86,4,0,0,4892
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
35,208,4436,9,84,90,31,5,58,44
32,17,43,3,81,4,0,4810,8,2
0,0,5000,0,0,0,0,0,0,0
0,0,0,2474,0,2526,0,0,0,0
20,706,249,111,1902,34,1838,99,3,38
1322,0,2,3676,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,4694,82,4,0,0,0,0,3,217
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,4992,0,7,0,1,0,0
0,0,0,0,5000,0,0,0,0,0
1035,39,21,19,147,10,989,2705,15,20
0,0,4740,214,0,0,0,46,0,0
11,12,3,3,4911,1,43,4,0,12
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,4999,0,0,0,1
1,0,0,0,4989,0,1,0,9,0
7,0,0,243,0,112,4637,0,1,0
0,0,0,0,5000,0,0,0,0,0
