"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
28,13,484,12,182,478,20,188,3568,27
0,5000,0,0,0,0,0,0,0,0
22,1,4637,7,71,2,1,32,1,226
0,0,0,98,0,4902,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,4998,0,0,0,0,2,0
3,0,0,0,4993,0,0,0,4,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,1,0,0,0,4999,0,0
0,0,0,0,0,0,0,5000,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
1310,0,4,3502,0,0,182,0,2,0
0,0,0,96,0,0,0,4904,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,36,10,4952,0,0,0,0,2
0,0,0,0,0,0,0,5000,0,0
231,0,0,4769,0,0,0,0,0,0
8,4982,6,0,0,0,1,0,3,0
551,32,31,541,75,1517,523,1519,8,203
0,0,0,5000,0,0,0,0,0,0
