"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
33,14,1,33,1,0,0,36,4882,0
0,67,4597,0,213,78,4,32,0,9
0,0,0,3,0,0,4996,1,0,0
0,0,0,0,0,0,0,0,0,5000
70,5,3,3503,1246,30,1,10,54,78
0,0,88,0,0,0,0,0,4912,0
0,0,2,0,0,0,0,0,4998,0
28,10,0,14,0,0,0,0,4948,0
0,2,446,0,0,0,1220,1,0,3331
738,2121,0,0,1,0,14,1,0,2125
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,5000,0,0,0
8,24,3688,27,23,31,483,209,502,5
0,4373,1,1,0,0,623,1,1,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,5000,0,0,0
1,0,4991,0,0,0,7,0,1,0
4669,0,0,4,8,90,0,0,228,1
0,0,5000,0,0,0,0,0,0,0
36,2,2,7,2067,2043,1,0,97,745
0,31,0,4969,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
4964,0,0,0,2,28,0,0,0,6
107,791,288,2109,115,747,297,251,30,265
0,0,0,0,5000,0,0,0,0,0
17,1,1,0,571,1,4326,83,0,0
0,0,0,0,0,0,0,0,0,5000
