"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,9,3508,0,173,1304,4,2,0,0
0,0,4972,0,0,0,28,0,0,0
3016,152,2,0,1134,139,404,3,147,3
2,1,3606,3,4,1300,4,0,79,1
479,3507,12,0,488,2,0,512,0,0
0,0,0,5000,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,1343,3657,0,0,0,0
41,3,0,5,4910,15,11,6,1,8
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,3,0,0,4997,0
0,0,4,0,0,0,0,0,0,4996
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
7,81,8,538,15,3,36,8,241,4063
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4969,31,0
55,1136,48,198,1128,143,1144,15,21,1112
5000,0,0,0,0,0,0,0,0,0
0,1357,0,0,27,0,0,0,0,3616
0,0,4902,0,0,27,0,0,71,0
0,0,640,0,4360,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,4993,0,0,0,0,7
0,0,0,0,0,0,0,0,0,5000
