"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,4995,0,5,0,0,0
35,4334,0,0,6,592,33,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,17,0,4983,0,0,0
0,0,0,4757,0,0,0,243,0,0
2,0,4,0,4425,0,564,5,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,6,1,4993,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,4493,0,26,0,216,254,0,8,3
0,0,0,3677,0,1322,1,0,0,0
0,0,3637,0,0,0,0,0,1363,0
0,0,0,4999,0,0,0,1,0,0
0,4279,585,40,0,0,0,0,0,96
1,0,0,0,0,0,0,0,4999,0
0,0,36,0,0,0,0,0,0,4964
5,3612,71,158,5,1,5,153,515,475
0,5000,0,0,0,0,0,0,0,0
0,0,1326,0,0,0,0,0,0,3674
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,4994,0,6,0,0,0
0,0,0,0,0,5000,0,0,0,0
1,0,1314,2,0,0,0,24,3659,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
