"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,239,9,0,0,0,4752,0,0
0,0,0,0,0,0,0,0,1,4999
0,0,0,2,0,1,3623,1374,0,0
534,0,534,0,0,0,0,0,0,3932
0,0,0,5000,0,0,0,0,0,0
0,4,0,86,0,1,0,586,4312,11
0,0,0,0,0,0,0,0,0,5000
0,237,1,0,0,0,0,0,0,4762
4,4,3,86,8,36,24,4830,2,3
0,0,0,0,0,1339,0,21,3640,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,623,0,0,0,4377,0,0
0,0,0,0,0,0,0,5000,0,0
32,4713,8,9,18,204,4,0,4,8
0,0,0,0,0,0,0,5000,0,0
0,0,4,4993,0,0,0,3,0,0
5,21,3,51,150,1235,60,3293,177,5
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
11,3305,60,2,24,1,4,414,1174,5
0,0,0,0,0,0,0,0,5000,0
0,0,0,221,4779,0,0,0,0,0
0,0,0,0,3,0,0,0,0,4997
0,2,0,6,0,1,0,4988,3,0
556,0,1556,1,0,1459,1,1420,4,3
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,5000,0,0,0,0
30,8,3801,547,65,11,29,492,10,7
