"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
239,2,3,33,1,534,73,20,227,3868
1530,595,35,22,9,1570,621,203,211,204
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
3,12,94,86,4791,0,0,12,2,0
2531,2468,0,0,1,0,0,0,0,0
113,2146,7,283,16,104,45,42,10,2234
0,0,0,0,2,0,0,0,4998,0
0,0,5000,0,0,0,0,0,0,0
0,1,0,0,0,0,0,4999,0,0
0,0,0,0,2475,0,1,0,2524,0
3337,6,11,72,74,1261,30,7,25,177
6,0,4546,215,231,0,0,2,0,0
4411,6,3,0,0,534,46,0,0,0
0,0,0,0,0,0,0,5000,0,0
1,4999,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,4406,0,11,0,0,0,0,0,583
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
4999,0,0,0,0,0,0,0,1,0
0,0,0,4998,0,0,0,2,0,0
0,0,0,0,251,0,0,4749,0,0
0,0,0,0,0,4994,0,0,6,0
675,28,39,722,46,736,671,36,104,1943
0,0,0,0,0,0,0,0,5000,0
3655,0,0,9,1334,1,0,0,1,0
0,0,0,9,0,0,0,4991,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,23,0,1,4536,244,2,2,192
