"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5000,0,0,0,0,0,0,0,0,0
3,3,439,0,9,9,16,75,3269,1177
18,192,1289,6,4,18,3445,4,2,22
0,0,0,3713,0,0,0,0,1284,3
4988,0,0,0,0,0,12,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,88,0,0,12,1,0,0,4899,0
0,0,4724,1,1,0,0,253,0,21
176,0,10,3484,1,0,0,0,1328,1
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
367,117,138,48,2799,1058,136,133,143,61
6,905,319,790,2467,338,10,46,113,6
562,8,40,28,81,14,10,79,98,4080
0,0,0,0,0,0,0,5000,0,0
0,0,5000,0,0,0,0,0,0,0
0,2522,0,0,0,0,2478,0,0,0
23,4288,14,31,8,10,585,31,3,7
0,0,0,5000,0,0,0,0,0,0
4907,0,0,0,0,0,93,0,0,0
37,300,52,50,109,300,12,2055,39,2046
8,72,0,2,0,1,11,8,1316,3582
0,0,0,5000,0,0,0,0,0,0
2,0,0,0,1,564,4433,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,6,1176,0,2,418,3398,0,0
0,0,4770,0,0,0,229,1,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,1,4998,1,0
