"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4,0,1,0,4,4958,0,0,33
8,20,167,24,3457,34,1242,21,24,3
1,0,0,0,0,0,0,4999,0,0
4659,89,0,233,15,1,0,3,0,0
4972,27,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,4999,0
0,0,0,0,0,0,0,0,5000,0
970,20,127,21,976,14,48,146,16,2662
0,0,0,0,0,5000,0,0,0,0
151,151,124,1051,49,384,59,62,49,2920
1,0,2,0,12,597,5,0,17,4366
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
33,28,663,11,668,1731,1820,5,9,32
150,164,155,57,165,46,456,49,3332,426
0,0,0,0,0,0,37,4963,0,0
1,0,0,0,4751,0,0,247,1,0
0,0,0,0,0,4986,3,0,0,11
2,1,4902,1,2,1,76,0,15,0
0,1,2,2519,0,1,0,2473,3,1
0,0,0,0,0,0,0,0,5000,0
0,5,0,4991,0,0,4,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,610,0,0,0,4390
34,4966,0,0,0,0,0,0,0,0
0,2,2,5,0,69,1,13,4832,76
0,0,2524,0,0,2476,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
241,8,0,0,0,0,0,11,4740,0
0,552,0,72,0,4376,0,0,0,0
