"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,6,0,4994,0,0
0,0,0,0,0,0,0,0,0,5000
0,2,10,16,8,0,2482,0,2482,0
0,1,10,0,21,0,4968,0,0,0
0,0,0,5000,0,0,0,0,0,0
4741,0,10,84,1,88,1,0,75,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,4914,0,0,0,86,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,4994,0
0,0,32,4968,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,2,0,2,0,4992,0,4,0
3,1,0,13,0,4,0,4972,7,0
0,0,0,5000,0,0,0,0,0,0
1,84,4607,13,13,4,237,2,28,11
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
0,103,0,0,1,0,2,0,1,4893
4,1,2463,1,1,5,8,127,12,2378
327,2350,122,840,21,30,36,13,926,335
2305,880,133,132,137,327,886,34,120,46
0,0,0,5000,0,0,0,0,0,0
4988,0,0,12,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,3657,0,0,0,1343,0,0
0,0,0,0,0,3642,1358,0,0,0
536,32,14,88,4213,77,3,7,24,6
28,12,202,57,1238,1,3460,1,1,0
0,0,0,0,0,5000,0,0,0,0
