"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,599,4,0,0,4397,0
0,0,0,0,0,0,0,0,5000,0
32,6,5,16,14,4307,7,9,4,600
0,0,0,74,565,4319,4,8,29,1
1,2,0,570,4303,86,3,30,0,5
1,0,0,0,4992,3,0,1,3,0
0,0,0,0,0,0,0,0,5000,0
123,49,3,13,2448,9,2,7,1,2345
0,0,1,0,0,3,1,225,0,4770
79,19,81,33,13,3989,25,200,33,528
3,2169,2237,5,1,0,271,4,2,308
2,4331,4,580,2,1,73,5,0,2
0,0,0,0,5000,0,0,0,0,0
4,0,0,0,6,2,0,2,4986,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
795,9,283,284,1981,37,749,301,267,294
479,26,22,4169,69,85,24,28,75,23
0,0,0,0,4997,3,0,0,0,0
4300,88,610,0,0,0,2,0,0,0
5000,0,0,0,0,0,0,0,0,0
4966,0,32,0,0,0,1,0,0,1
84,626,604,215,1624,212,248,205,585,597
1,1,7,0,6,1,0,0,4984,0
0,0,5000,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
208,4537,241,0,0,0,0,0,0,14
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,4999,0,0,1,0
1,0,4999,0,0,0,0,0,0,0
