"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
242,0,0,4758,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
4968,0,0,0,0,0,0,19,0,13
2,89,88,4789,0,14,9,1,6,2
0,0,0,0,5000,0,0,0,0,0
11,1,0,31,0,4912,0,39,6,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,586,0,0,0,0,4414,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,1197,3351,452,0,0
2,5,1120,4,47,58,164,162,183,3255
4969,0,0,0,0,0,0,2,29,0
0,3,0,0,0,0,2433,2554,0,10
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,4999,0
0,0,0,0,0,0,0,0,280,4720
0,0,0,0,0,0,0,5000,0,0
25,6,3017,4,2,1,60,416,394,1075
0,0,0,0,0,0,0,0,0,5000
0,0,0,15,4911,74,0,0,0,0
6,0,0,4994,0,0,0,0,0,0
