"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1092,1,0,2831,0,22,6,11,0,1037
0,0,0,0,0,0,0,5000,0,0
30,33,37,85,77,16,4579,94,12,37
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,4949,4,0,0,43,0,4
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,6,0,0,4994
0,0,0,0,0,0,0,0,0,5000
12,4,4304,536,31,1,2,30,72,8
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
31,65,3,471,188,0,22,3727,490,3
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
10,0,0,0,0,4990,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
99,2,0,0,0,0,0,0,0,4899
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,1385,80,0,0,3535,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
3078,408,61,55,1105,59,45,75,57,57
