"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
8,0,0,4949,0,0,0,3,1,39
0,0,0,0,0,0,0,0,5000,0
1,0,0,1,227,0,217,7,4546,1
0,5000,0,0,0,0,0,0,0,0
0,11,0,2501,6,0,1,1,1,2479
4993,0,0,0,0,7,0,0,0,0
4,83,582,22,27,3,4263,4,2,10
0,0,0,4266,0,0,0,0,70,664
3181,1,163,413,1140,7,56,28,1,10
0,0,0,0,4996,0,0,0,0,4
11,0,0,3,12,1,0,1,0,4972
0,13,0,0,0,0,4987,0,0,0
16,0,4974,10,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,5000,0,0,0,0,0,0
1,0,206,0,0,0,0,0,4793,0
0,0,0,4987,13,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
5000,0,0,0,0,0,0,0,0,0
29,13,24,689,1874,32,80,232,234,1793
0,0,0,0,0,0,0,1,0,4999
0,0,0,0,0,0,5000,0,0,0
3,0,0,0,0,4996,0,1,0,0
0,4883,0,2,0,0,82,0,33,0
1,30,1,109,6,0,4850,2,1,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
