"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,0,4,1,5,51,1,0,2439,2497
0,0,0,0,0,0,1,0,4999,0
0,0,0,0,0,5000,0,0,0,0
0,14,10,0,4930,0,44,0,0,2
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
34,242,34,682,1866,96,34,99,38,1875
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
5,0,0,0,4961,0,34,0,0,0
1652,3,0,13,0,89,0,1649,1594,0
0,0,0,0,0,25,0,3,4972,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,3645,0,0,1355,0
0,3,4908,0,0,0,88,0,0,1
0,0,0,0,0,0,0,0,5000,0
0,0,5,0,0,0,0,0,0,4995
1,0,4999,0,0,0,0,0,0,0
10,3509,12,22,65,20,14,1330,12,6
0,0,0,0,0,5000,0,0,0,0
80,0,0,2,567,11,0,0,4340,0
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,96,1,4812,84,6,0,0,0,1
0,0,0,0,0,0,0,0,5000,0
0,4,0,0,0,0,4971,0,0,25
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,1367,0,3633,0,0,0
5,83,16,3,4877,11,0,4,1,0
