"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,3,0,0,0,4997
0,0,0,0,5000,0,0,0,0,0
148,3,17,1256,7,4,2,0,14,3549
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,625,0,9,0,0,0,4366,0,0
1,0,0,0,3511,0,82,0,2,1404
0,6,6,4968,0,1,1,18,0,0
120,340,322,925,935,122,43,930,345,918
0,0,0,0,0,0,0,0,5000,0
1,4985,14,0,0,0,0,0,0,0
3,2,2,10,3,0,5,4938,35,2
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
2372,2,0,145,14,0,44,2,0,2421
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
32,4309,1,14,30,598,5,0,5,6
0,0,0,0,0,0,0,5000,0,0
0,7,4899,0,1,92,0,1,0,0
0,0,0,0,0,0,0,0,0,5000
1,0,0,0,0,4999,0,0,0,0
2,0,78,3,89,4681,93,33,7,14
1,3,0,537,9,4,4158,70,216,2
0,0,0,0,0,0,0,0,5000,0
7,102,0,2,17,4,2,9,4854,3
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
