"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
4992,0,0,0,0,0,0,0,0,8
25,0,1,2,3620,0,2,90,1259,1
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,2,1,0,4997,0,0
744,25,286,702,1959,100,258,106,118,702
0,4895,0,0,0,4,98,3,0,0
1,1,0,4,4,5,9,2,4972,2
0,0,0,0,4887,0,0,113,0,0
2,3428,0,3,0,174,62,0,0,1331
565,1554,15,564,40,86,17,568,35,1556
637,28,30,39,1811,670,658,647,241,239
0,0,0,0,0,0,0,0,5000,0
1,0,0,15,4984,0,0,0,0,0
0,0,1312,0,3666,3,17,2,0,0
0,0,0,0,0,0,0,4999,1,0
0,0,0,0,0,0,0,0,4724,276
0,0,0,0,0,0,5000,0,0,0
2602,118,4,36,22,29,14,903,332,940
4423,550,3,1,11,2,1,0,1,8
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,4994,0,0,0,0,6,0
8,6,83,6,36,0,13,10,4,4834
34,0,4956,0,0,0,0,0,0,10
0,0,0,0,0,0,0,5000,0,0
0,613,0,1,0,0,0,0,4386,0
0,0,0,0,0,2,0,0,4998,0
