"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4996,0,4,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,4996,2,0,2,0,0,0,0,0
3633,1367,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
7,4989,0,0,0,0,0,0,4,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,4999,1,0,0,0,0
0,0,4999,1,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,39,0,4961,0
0,0,0,0,5000,0,0,0,0,0
11,0,4989,0,0,0,0,0,0,0
4,4983,0,0,0,0,0,1,0,12
5000,0,0,0,0,0,0,0,0,0
2,5,281,33,2107,17,13,297,2231,14
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,4959,0,0,0,41,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,1,0,0,0,87,4912,0,0
20,354,18,20,44,924,2543,936,138,3
2390,0,0,0,2374,126,0,0,0,110
0,0,0,0,0,0,0,0,5000,0
