"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2,100,5,119,294,1,3,41,3,0,3,4,97,1,2,1,1,20,1,3,2146,3,2,4,2124,3,7,2,3,5
0,1,66,0,63,2,2,0,1,0,70,6,1,3610,2,4,0,58,2,499,7,30,31,2,69,0,6,4,3,461
5,1,42,4,1860,0,1890,7,0,1,235,26,666,0,31,15,34,3,0,1,1,22,110,0,3,0,43,0,0,0
3,77,3,6,11,12,2,27,8,3,7,1,8,3,9,90,7,30,4,4,5,81,4387,9,79,28,9,80,3,4
0,18,116,12,1,0,5,4,0,2,0,0,5,1,44,10,0,0,0,6,15,1,6,306,2,1,3,2194,0,2248
19,71,29,29,178,23,27,20,24,25,13,25,3508,35,59,20,25,62,70,196,74,65,32,23,77,31,179,18,22,21
149,168,2,1,6,0,4,1125,1,7,1077,1,9,50,1122,1,5,1089,0,0,11,10,0,0,4,2,151,4,1,0
2496,0,1,6,119,0,1,2,2,6,1,7,43,1,303,10,7,0,0,0,947,33,294,326,127,15,120,0,0,133
0,295,2136,1,1,0,0,1,0,0,0,2,4,6,1,13,0,2224,0,1,1,2,0,0,4,2,304,1,1,0
1,1119,2989,6,58,2,22,20,7,7,137,21,48,6,4,131,7,5,52,2,42,21,4,48,3,27,148,59,3,1
558,0,0,1628,0,0,0,1,0,2,0,4,4,1,13,0,0,2,82,0,230,1,1574,0,638,29,1,0,0,232
2,1836,2,0,0,1,3,4,1,0,1,1,6,1,0,3,4,0,1884,220,31,88,82,1,720,4,3,7,0,95
0,1,8,1,4929,1,0,0,0,1,0,2,37,0,1,0,2,1,7,2,0,1,0,1,1,0,0,0,1,3
0,72,0,4112,0,0,0,2,1,602,5,0,2,0,28,0,1,12,4,2,78,0,73,0,0,0,4,0,0,2
3,482,3,23,194,5,5,3564,5,4,7,6,28,4,3,6,2,14,9,2,4,51,3,4,516,13,22,9,4,5
57,71,62,177,423,62,67,52,47,61,62,53,444,71,59,59,74,164,52,64,58,1150,72,47,1219,52,53,57,51,60
