"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0,0,1869,641,248,0,1940,0,0,0,247,0,0,2,4,0,5,0,0,14,2,0,0,6,1,6,3,0,0,12
1,2,2,2,1,1,4025,2,1,1,5,30,71,81,23,2,19,5,2,2,1,547,82,11,10,2,0,69,0,0
1,26,2,27,2,0,0,1164,0,0,3,1,1,1250,0,0,6,0,1,0,50,185,0,1145,0,0,1133,3,0,0
1,147,16,3,8,1,14,8,0,6,0,4,20,2,58,950,19,2,2646,1029,8,1,17,0,17,11,2,9,0,1
0,57,1,3425,26,0,465,0,0,12,5,1,8,11,2,6,1,10,5,1,3,1,4,460,1,1,62,2,0,430
3,1,1007,10,56,1,2,2,1,17,10,14,2,47,16,2,146,16,3,5,22,134,2477,943,7,6,3,43,1,3
58,2,0,1,2,0,3,0,1,25,6,445,0,149,0,3303,0,478,0,10,56,2,0,0,0,1,457,0,0,1
10,64,25,1161,172,0,1,0,0,9,1,157,0,3188,1,0,2,65,0,5,3,0,49,1,0,24,56,5,0,1
0,0,813,1,42,0,1,5,2,104,4,104,2,8,4,1,882,0,11,14,2,32,101,6,1,2279,278,3,0,300
1,0,2,214,0,0,0,488,1,5,4127,8,2,1,1,8,5,1,85,1,33,7,0,0,4,0,1,3,0,2
0,258,1856,691,226,1,26,1,0,77,5,4,3,713,11,0,92,0,236,7,14,34,1,680,4,35,3,19,1,2
0,1,0,5,6,0,8,0,0,64,0,0,516,0,10,1451,70,1,0,33,1,1409,0,2,1389,9,0,24,1,0
14,69,26,1,220,2,5,26,1,4,554,77,25,5,80,21,6,3,4,31,4,1,3,1513,201,566,6,8,2,1522
1620,3,25,1,14,0,0,0,0,1,607,6,0,1,1,199,1,608,1,3,2,8,237,0,16,1567,0,0,0,79
3,11,1,1,2,1,48,0,0,2580,0,0,962,357,989,0,0,0,1,0,13,0,21,1,1,0,5,2,0,1
85,1,2,0,0,0,5,1,0,1,90,1847,1752,86,44,1,43,32,0,2,40,671,0,34,3,10,0,0,0,250
208,0,11,0,3,0,1,0,0,0,2,0,1,0,4,0,95,26,557,0,1,7,212,209,0,1561,1535,555,1,11
1397,9,59,0,6,1,6,1357,0,0,7,525,61,0,559,26,7,3,25,0,3,1,3,181,164,11,0,68,0,521
6,1,6,7,25,2,2,7,1,3,5,1,51,27,10,15,24,2,19,432,56,5,1129,0,7,16,5,3132,2,2
9,83,231,12,0,0,0,1,1,213,81,9,1,3,4,0,11,1719,2,85,1,614,1655,12,209,1,8,35,0,0
1,2,2,205,5,0,0,2,0,10,514,0,4,67,1,3,1,3,64,3,20,0,39,0,0,6,199,1,0,3848
8,52,3017,162,47,6,22,7,12,6,5,79,6,53,18,4,45,9,10,14,138,10,1132,64,17,10,23,8,8,8
1028,2,0,6,372,0,2,1,0,0,0,140,51,0,2790,8,0,0,4,1,8,6,0,41,0,135,1,5,0,399
1,1,1219,4,3266,0,0,19,1,7,1,5,0,23,156,0,1,197,0,12,5,1,26,20,1,0,25,9,0,0
1,0,1516,4,2,1,1,2,0,0,0,7,28,11,1497,12,4,1576,2,71,4,0,5,3,30,11,1,210,1,0
0,580,0,1,31,0,0,190,1,12,2,1,31,1556,547,0,0,0,1,2,231,0,230,0,8,25,0,4,0,1547
1,5,295,272,9,3,2133,4,3,10,4,4,307,18,775,6,43,4,290,5,288,41,4,96,18,36,15,15,3,293
1,9,3735,2,2,0,10,1,0,1,1,0,2,8,22,0,5,5,1,68,26,27,521,1,0,3,6,12,0,531
1,100,826,1,1,1,1,2,2,13,277,1,1,6,11,1,2205,839,3,5,51,303,0,4,4,2,49,287,3,0
101,32,17,766,2,1,2,2,0,35,5,101,299,8,730,98,829,802,4,1,97,21,3,2,3,1,746,40,4,248
1,46,119,9,2,0,7,2,3,1,319,0,1,1,47,2382,112,303,48,15,38,3,920,337,2,45,5,106,0,126
0,7,7,837,829,0,0,1,1,0,1,3,0,11,109,0,2,2269,1,1,0,0,7,37,854,18,3,1,1,0
45,10,26,6,466,2,54,2,0,1340,20,0,4,5,5,1286,68,14,30,37,1,181,5,59,2,7,1321,1,2,1
10,1,4,0,0,0,3,1,0,10,9,0,1,7,2,63,0,45,1,2,2,3,18,1206,5,2,422,5,1,3177
11,0,760,1943,47,1,110,1,0,1,1,3,116,17,0,0,18,1956,1,5,3,0,0,0,0,0,1,5,0,0
0,2,3,0,1,0,11,1,1,14,107,1,30,4,268,0,0,2126,0,4,100,1,4,303,2002,5,0,11,0,1
1,71,55,1349,24,1,50,5,2,9,152,66,67,8,63,29,3,0,24,18,1327,2,1,176,173,1311,2,7,2,2
733,2,1971,116,0,1,670,3,1,96,0,2,3,6,20,279,8,15,9,2,1,2,283,1,0,3,737,2,1,33
14,5,0,10,0,3,4,2,1,274,1,259,97,12,4,670,13,33,2,4,705,639,0,29,14,1,262,15,4,1923
5,7,4,19,0,1,5,2,0,446,19,1,2,1,2,195,3554,0,0,3,2,0,0,27,8,181,513,1,1,1
1,1,225,32,0,0,1,2,0,1,6,0,0,4,0,4,0,595,0,0,212,1640,0,611,10,1,0,1,0,1653
23,4,1,1,0,1,57,0,0,2,4,3,0,1,467,1,4,0,0,1170,27,5,3,0,3203,0,2,20,0,1
0,155,1083,0,1070,0,9,0,0,11,13,0,2,1076,4,0,0,1,1,1,3,54,10,4,11,12,1094,0,1,385
1142,3,113,61,10,0,156,4,0,17,6,16,0,1,18,1,2,1,0,65,3,4,2978,3,4,391,0,1,0,0
23,1,292,2146,0,0,2096,3,0,5,3,0,0,34,11,12,1,0,101,7,0,0,1,259,0,0,1,4,0,0
2236,5,0,108,42,1,1,4,0,2175,4,21,1,5,6,6,10,306,3,0,10,1,0,21,1,18,0,12,1,2
1,1,56,0,1109,0,8,56,1,8,11,167,5,156,1,59,3074,6,1,2,70,13,0,61,0,72,0,61,1,0
3,795,106,2037,3,0,102,10,2,254,13,13,104,4,286,5,36,59,114,3,36,7,12,13,749,101,5,28,2,98
14,2,10,32,78,2,0,0,0,0,223,0,26,0,1,5,199,7,1,0,6,3,74,0,77,11,5,15,1,4208
2218,12,1,2,3,1,5,0,0,87,5,12,16,1,0,4,3,2185,0,1,88,0,109,36,3,1,103,0,1,103
