"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
1,9,63,64,547,1,3715,0,1,2,2,0,2,0,3,3,12,11,223,0,80,4,4,1,179,2,67,2,0,2
2,1,4,3115,0,0,1117,1,1,3,1,1,158,4,4,62,1,3,50,3,2,1,431,24,1,2,1,2,1,4
0,3,34,0,0,0,0,2,0,1,1,0,17,105,0,7,2,0,0,1993,4,30,1,737,34,2,70,0,0,1957
12,18,9,9,24,7,6,9,10,7,1,12,1095,64,6,6,3027,9,8,7,6,8,9,158,9,14,12,423,8,7
41,1,0,6,0,0,0,0,0,894,14,9,347,2,0,1,923,1,2,14,0,32,24,35,0,2507,123,5,1,18
3,2,303,3,34,0,789,35,1,2156,1,3,6,0,5,41,7,2,773,1,2,0,765,1,11,50,4,1,0,1
4,2,4103,10,13,2,14,67,2,7,3,5,2,2,3,6,27,1,1,564,22,6,2,4,26,5,4,89,2,2
4,72,1238,1,3,0,0,6,2,1,1,7,17,19,3510,2,2,1,6,2,6,2,0,0,8,10,68,12,0,0
4,181,17,0,516,2,10,174,0,0,0,2,188,1,1,70,11,3713,0,2,2,0,5,76,2,0,20,3,0,0
13,0,95,1,2,0,626,10,0,0,1613,88,2,3,2,9,5,0,0,74,1579,1,5,0,0,640,10,222,0,0
4,15,35,13,3,0,9,3,0,4,9,0,2,2,83,5,3,77,3,4,0,1,2,93,5,29,4593,3,0,0
0,2,19,1,156,0,0,137,1,1,6,0,6,0,1,384,4,0,385,0,1,1006,2685,1,0,1,152,7,1,43
6,1,18,0,5,0,82,32,0,81,0,526,572,2,0,0,32,0,1527,6,15,12,2,580,0,1465,2,4,0,30
0,2,2,1,2,1,17,2,1,373,5,6,0,24,2522,886,55,3,2,42,1,12,1,45,7,6,0,4,0,978
1,1,10,0,0,0,0,4,0,2,1,1,11,0,279,2,314,0,1,4,4,2159,0,0,35,5,2,2163,1,0
1,2,1,76,7,0,3,77,0,1,4,1,31,0,4,22,16,7,1558,1,2,13,5,4,1556,2,40,0,0,1566
1,165,9,1,1,0,17,0,1,5,2,1,3,4,1,185,140,1,4,10,4,1,1,3233,2,71,1123,5,1,8
1,8,5,5,7,1,2,0,0,0,0,0,55,1,0,18,49,0,1,0,1,0,2754,10,42,3,990,5,0,1042
2271,0,1,1,0,0,2216,2,0,0,4,3,0,26,5,123,1,1,16,3,0,2,2,312,1,5,0,5,0,0
1,0,1467,0,3,1,1423,548,0,1,0,1438,21,3,7,3,1,1,1,13,6,0,1,1,0,24,29,6,1,0
0,33,0,0,9,2,0,1,0,1,2,2,4,133,1,2330,131,0,0,2,1,0,2324,2,0,19,0,2,0,1
72,78,4,0,90,1,1586,599,0,0,0,0,567,32,4,5,2,1,75,1,0,0,25,1614,0,12,1,231,0,0
1,3,10,0,0,0,123,55,0,3,5,5,1,2213,6,6,2,0,0,7,0,0,5,10,1,301,0,2241,2,0
0,21,2,1,511,0,539,70,1,3717,17,13,3,75,8,1,2,0,0,4,1,1,0,4,1,6,0,1,0,1
4,12,0,2,1,3,2,2,0,7,2,72,536,4,37,0,1,0,4,4,0,2,4140,70,80,7,1,2,4,1
3,22,329,0,11,3,6,6,5,2212,4,0,105,43,51,823,284,5,4,18,19,37,2,858,2,1,117,11,2,17
