"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2,39,2,4,2,1,5,2,1,4636,1,1,11,1,11,1,1,1,10,2,0,3,2,5,2,1,1,1,246,5
0,1,17,6,0,0,0,2,0,2,1,1,0,2,2032,271,1,0,2,50,18,0,0,274,0,2,0,2039,0,279
0,2,0,4,1,2,1,2,1,32,22,1,4658,0,29,1,0,0,0,2,229,1,0,4,0,2,2,1,0,3
20,4,40,763,6,7,4,2166,5,7,4,8,11,11,12,4,4,17,5,817,4,10,6,29,1,123,111,4,2,795
1,3,1,5,3,1,0,30,0,4,543,3,19,1,9,5,6,1,83,0,3,6,2,0,7,235,6,4023,0,0
0,1,8,4150,0,0,0,3,0,5,1,0,79,0,0,0,0,1,535,1,0,1,0,70,0,80,62,1,2,0
1,2,0,1,0,0,0,0,0,0,1,1,68,0,0,1,0,3785,1,521,0,1,1,0,0,78,0,515,0,23
5,88,1653,12,7,2,3,19,6,1,6,3,615,6,1703,8,1,5,5,9,5,16,3,36,4,83,28,2,17,649
79,249,90,91,84,95,76,75,74,87,85,86,616,73,1768,85,84,84,46,94,81,85,86,80,87,90,86,72,95,217
5,2,4,4,5,5,6,7,3,6,4,3,14,4,1,6,4,2,3,4,2,4,3,63,6,4811,8,5,3,3
5,1792,11,5,3,6,5,37,4,252,7,33,2,8,80,24,7,3,640,247,4,5,8,3,3,15,13,6,7,1765
0,16,20,0,1,1,0,1,0,25,2,468,1,0,33,1301,484,1232,67,11,0,2,1,1,0,35,1297,0,0,1
0,1,0,4,0,0,2,2,1,4697,0,0,0,1,0,1,0,1,4,2,0,1,0,1,1,243,5,0,2,31
0,3398,174,0,0,0,0,1,0,0,1,1,2,1,4,0,1289,0,25,0,0,25,1,1,66,1,0,0,0,10
0,1107,0,0,0,0,388,0,0,1123,0,1,0,0,0,1093,2,1,35,0,1,0,0,1,0,20,0,139,0,1089
0,5,44,1964,0,1,1,1,1,3,39,0,739,3,80,29,3,1,2053,3,1,13,0,2,2,0,0,0,0,12
24,156,23,37,30,24,30,24,33,20,26,27,3532,27,172,24,21,24,22,21,27,22,21,462,15,63,22,23,25,23
2,4,2,2,3,0,2,3,0,1165,3277,3,7,1,32,0,0,2,45,10,0,3,2,427,0,3,4,0,1,0
2,0,4225,600,1,1,0,68,0,3,4,1,0,1,0,12,28,1,0,23,1,1,1,5,9,3,2,6,1,1
1,2,0,643,3,1,0,2,0,0,0,2,3,2,33,0,0,0,0,1,0,1,0,176,1,3,0,0,0,4126
1,3,0,0,1,0,1,1,1,7,0,1,0,1,2,0,0,0,1,4968,0,0,2,2,1,4,1,0,1,1
5,4,669,0,3,1,4,310,3,691,280,100,236,98,292,0,0,1,104,4,715,0,0,1,2,743,5,726,3,0
0,2,0,2,1,0,1,2,1,1243,1,2,61,140,25,448,3,0,1,1179,1252,0,1,472,3,1,88,2,0,69
0,858,2,9,6,2,2,125,3,1,1,2,2252,1,0,6,1,1,859,5,1,7,1,2,3,7,836,4,2,1
20,46,19,15,12,20,19,17,18,10,22,15,811,12,131,16,15,13,16,870,20,14,17,126,22,332,2300,11,24,17
4,96,103,15,3,5,14,14,7,99,4,27,231,2,8,17,5,1869,101,96,29,106,13,93,1899,3,87,40,7,3
2,12,1,1,2,0,0,0,0,2,4,0,0,1,0,0,1,2100,40,1,0,728,0,3,2052,2,47,0,1,0
4,4512,3,13,6,4,2,12,3,6,1,4,8,4,253,7,1,3,12,29,4,33,4,23,2,10,13,3,15,6
7,9,1,855,1,0,0,797,1,104,0,828,3,40,2237,4,0,11,6,17,2,15,5,1,1,14,1,40,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,9,3409,10,0,2,1297,4,3,0,3,0,3,23,0,172,1,63
5,3213,429,5,4,4,1,3,3,1,0,2,59,3,5,3,1,1,9,3,2,8,3,9,1,35,1,3,6,1178
0,0,2,0,0,1,1,4,0,2,5,0,2,2,6,1,667,10,652,1769,0,0,3,2,1763,95,8,1,0,4
5,1,26,13,6,7,3,7,3,11,3,2,8,199,4151,189,6,4,14,6,8,67,3,206,9,15,12,2,7,7
751,0,1,0,5,5,100,3,2,8,727,2130,15,787,0,8,2,42,1,284,0,39,6,47,3,2,20,9,1,2
0,1,1,1,1,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,4,1,208,0,4772,1,1,0,1
1,40,6,2,1,0,3,2,2,4,0,46,2,289,11,1,0,0,20,2258,0,0,0,43,0,2,0,1,0,2266
1,0,17,1,0,1,0,0,2,1,0,1,3,251,0,15,0,34,1876,43,1,0,0,1,2,2039,707,2,0,2
38,2,96,0,1,2,4,1,2,6,6,1893,17,29,5,34,9,6,110,2,4,0,706,16,1902,0,104,5,0,0
1,2,9,34,1,0,1,0,1,8,2,1,77,1,82,1,1,1,86,4666,1,1,1,15,2,2,2,0,1,0
11,21,19,1521,8,10,8,8,12,24,8,10,8,13,73,15,8,13,9,10,5,14,9,1423,8,199,1501,12,9,11
63,20,62,31,19,19,22,23,24,64,30,15,63,23,472,165,21,69,31,3455,23,13,25,64,27,29,64,18,24,22
7,9,3879,1,0,2,38,8,0,2,63,0,13,1,518,0,1,2,10,2,6,208,3,4,4,195,24,0,0,0
0,1,1,1,0,2,1,1,0,0,3,0,0,1,6,2,1,3,0,1,0,0,0,1,0,1,560,0,0,4414
1,4299,0,0,0,0,0,6,2,574,27,2,1,0,0,8,30,3,3,1,4,0,1,0,2,4,32,0,0,0
2,0,11,5,0,0,0,7,0,12,1370,0,0,0,0,3473,0,0,2,11,0,8,0,0,3,61,34,0,0,1
3,40,812,17,1,2,4,36,1,787,2088,35,8,5,0,319,5,4,3,11,779,2,3,4,1,16,9,2,2,1
0,2680,0,0,1,0,0,0,0,6,355,0,2,9,1,4,0,886,0,962,39,1,1,0,1,2,0,49,0,1
5,11,80,8,6,8,10,5,3,12,1793,3,15,89,11,88,1769,4,235,11,28,238,3,15,249,4,265,23,4,5
13,5,19,6,9,8,3,7,9,137,5,359,8,4,923,52,1,41,352,340,17,2487,4,8,4,117,8,4,3,47
4,1,0,9,0,0,5,3,0,1,0,20,27,0,7,9,68,1,63,3412,3,63,0,1,1300,0,2,0,0,1
