"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
1,14,151,423,59,5,52,5,2,67,164,1093,23,140,7,1150,9,20,138,24,5,1144,1,148,3,9,22,58,6,57
8,17,7,17,1,0,2,110,0,0,376,1,1,72,49,28,75,1027,2,2,41,1,44,2741,3,6,1,1,0,367
13,22,1,12,40,2,14,81,0,35,4,1712,41,230,8,643,4,2,5,10,246,9,82,1706,12,19,8,36,1,2
1,0,1,6,37,1,3,314,0,35,3,2,11,1,2190,0,37,31,52,2200,2,2,1,5,15,3,41,1,0,5
120,2,17,1,6,2,44,1,1,408,139,2843,23,7,3,8,6,0,4,16,1031,2,150,0,19,0,11,1,1,134
0,3,3083,0,12,0,13,1113,0,1,2,185,1,0,3,1,6,144,0,42,168,60,0,4,26,130,2,1,0,0
0,0,0,5,10,1,0,2,0,2,0,230,601,5,0,0,1,0,0,1631,5,88,1593,222,0,602,0,2,0,0
3256,1,164,450,17,1,1,60,2,58,3,165,16,21,459,4,1,9,169,5,2,0,53,3,1,2,22,3,0,52
0,8,0,0,64,1,1,0,0,2,1,0,80,0,1,3951,25,7,1,68,1,2,508,5,1,1,202,70,0,0
5,1,1,4,76,1,7,238,2,2,7,2,0,1536,657,5,84,35,207,4,9,3,2,1535,0,573,0,1,1,2
63,3,3,1,61,2,1,55,2,1,1,10,11,11,10,2,25,64,2,3,1120,5,62,33,3099,163,26,2,1,158
0,1,18,49,32,0,39,0,1,95,0,2,1978,0,698,0,1915,0,1,35,0,0,4,90,1,1,37,1,0,2
0,0,0,1,96,1,750,4,0,4,2032,103,1,17,0,1936,0,0,11,0,1,0,30,6,0,5,2,0,0,0
18,9,0,1375,0,0,0,0,1,1,0,1,0,1,4,5,170,1,1426,481,1329,0,1,3,0,171,0,0,0,3
0,4,1,2,5,0,17,6,0,2,2325,0,7,119,0,0,2,1,18,2340,51,45,1,7,1,15,19,9,1,2
1,0,9,3,2,0,0,7,0,50,1201,0,4,19,0,0,56,0,0,1,2,3082,61,54,10,0,46,0,0,392
2,463,2,2,515,1,0,3,0,1,0,1,0,0,17,6,0,30,64,62,2,0,65,6,0,3731,0,1,0,26
0,0,2,45,2385,0,0,18,0,2,0,9,0,1,15,4,121,3,36,5,56,26,7,1,38,1,8,2215,1,1
39,8,27,93,4,0,93,1618,4,95,79,3,230,4,38,35,95,87,6,30,237,228,642,618,36,20,6,617,6,2
1,2,0,4,66,0,2,8,1,23,160,28,4,14,4,1,1,157,435,467,13,161,0,6,71,3348,0,20,1,2
162,1,468,6,1,2,382,2,1,50,0,10,7,47,14,1,5,6,390,4,0,376,158,6,1,0,2892,7,0,1
3,102,93,14,107,4,99,3,3,2,246,668,10,237,32,1,7,41,13,636,2,17,633,88,88,12,12,5,3,1819
0,0,1,5,1,0,0,0,2,1,1,1,13,363,127,2,152,0,0,1,3,1,0,393,1,2850,0,0,0,1082
0,4,28,1,2,1,1,2,0,31,1,14,17,32,23,10,4082,187,197,68,1,2,61,81,13,23,28,72,1,17
0,3390,7,189,174,1,4,1,0,34,454,3,0,1,0,5,177,4,8,0,5,55,0,12,0,0,6,5,0,465
122,5,2363,0,0,1,880,6,0,1,870,0,1,309,7,0,2,0,4,2,2,107,0,3,1,1,0,312,1,0
18,0,356,0,1,1,0,128,0,44,0,7,0,20,2,883,2503,0,903,51,10,0,51,1,8,7,4,0,1,1
28,1,1,0,6,1,664,35,1,0,0,0,2,0,0,0,0,647,96,83,0,1678,32,14,9,1671,3,1,0,27
124,0,13,0,1,0,1,2,0,2,0,0,6,7,5,0,116,39,0,0,7,0,1,2329,2,4,2,2338,1,0
0,0,1079,0,6,0,0,0,0,0,10,20,1,0,6,2791,137,3,19,6,9,130,0,3,2,373,5,399,1,0
1,1,2,9,11,0,1,103,0,0,95,100,1,0,10,0,18,1983,2,0,0,0,1,1964,0,1,7,11,1,678
3,12,316,2093,42,0,4,0,1,2097,0,1,0,0,90,5,3,12,2,0,2,0,0,289,12,5,6,5,0,0
0,0,90,1,4,1,713,0,1,15,0,681,1,15,1,0,0,721,50,0,2,1894,0,98,0,0,1,2,0,709
0,6,168,4,1,0,0,5,0,12,0,163,19,60,0,0,3154,136,2,16,1155,1,1,1,1,40,0,53,1,1
2,2165,2,7,52,2,315,6,1,104,2,40,6,9,5,107,2,7,37,30,317,102,811,802,14,5,42,3,0,3
0,1,1,0,1,0,4,93,0,0,3,1842,37,9,2,31,0,13,0,44,0,280,0,699,1921,0,16,2,1,0
43,12,27,0,30,1,440,3,2,3,3,6,1,72,440,5,23,27,65,2,5,6,2,396,21,3180,29,152,0,4
0,79,0,2,30,0,1,31,0,544,1,0,0,0,15,15,1,0,0,1,4166,2,0,77,0,2,0,28,1,4
0,0,70,29,8,1,1,3,0,4,0,38,32,0,1,35,1,2,2,15,37,580,1,7,87,4016,7,21,0,2
5,1068,8,48,46,2,7,5,4,8,4,3,7,13,51,1,413,135,49,2,60,8,2,144,19,4,59,44,1,2780
0,0,0,2,82,1,0,0,0,11,1,0,2,0,0,14,657,1616,14,2,6,8,4,1698,2,629,0,0,0,251
1,17,49,0,916,0,1,1,1,1,0,0,53,4,1,2,125,2498,0,0,1,2,8,857,2,130,8,320,1,1
1,4,71,11,11,3,26,199,0,20,69,0,5,2,4,211,7,10,21,11,65,73,1,29,13,15,24,5,2,4087
0,45,7,5,0,0,0,1,0,797,843,0,12,0,8,1,1,42,1,1,2173,41,1,807,118,0,96,0,0,0
0,3,41,1,17,0,43,1,0,0,0,334,16,0,8,5,3,19,954,5,3,2,1,2515,40,2,859,1,1,126
1,25,0,1,4,0,1,0,0,0,1,0,0,7,19,75,0,1347,1,0,8,0,1,2,1,1,3492,0,1,12
1892,0,107,1,1,0,0,1,0,0,1,0,7,2,0,724,33,6,33,101,0,1,0,2,259,5,6,1818,0,0
2,3,1,2,9,1,4,1,0,3,3,0,9,1,57,158,10,65,10,157,0,168,0,3,1170,5,44,3,1,3110
0,40,37,83,14,1,0,1917,0,0,8,4,5,12,14,13,0,732,5,3,6,3,107,15,0,1827,86,27,0,41
1719,1,89,6,2,0,0,0,1,4,11,0,28,0,1,1,218,1692,2,3,222,78,25,4,256,1,636,0,0,0
