"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2,18,322,2448,45,0,8,9,1,8,8,0,0,1,6,46,3,6,1,4,0,2,2,2,897,0,0,314,0,847
2,2,5,2,11,0,21,119,2,1,33,100,2435,1,23,14,1,869,129,0,19,0,309,5,0,2,7,2,1,885
93,31,78,12,25,0,0,0,2,23,206,3,1,1,5,8,4283,2,0,0,1,0,2,2,0,215,0,1,0,6
0,391,0,6,55,0,0,0,0,6,64,1,0,382,0,61,2,1,1,1,0,0,0,0,0,1,0,1060,0,2968
2571,4,44,11,6,4,4,8,2,49,19,3,5,45,112,10,2,2,3,55,14,6,13,2,15,983,1,1006,0,1
0,2,0,1,23,0,72,2,0,2,3991,6,520,11,7,8,198,0,1,3,71,0,0,9,43,24,5,0,0,1
22,7,2,0,3287,0,63,23,0,8,18,68,14,151,1,0,77,0,19,2,0,8,1191,3,3,3,2,1,0,27
15,1,0,2,14,1,2098,0,0,0,1,0,0,4,0,0,1,1,2078,1,0,11,748,11,7,0,1,2,2,1
2,1,4,0,3411,0,16,3,1,2,1,1,10,23,0,171,6,4,64,0,1,0,0,17,22,0,9,1226,0,5
317,1,0,3,6,0,2218,8,0,106,0,5,4,4,2,2220,1,1,2,2,0,0,1,27,1,5,41,7,1,17
0,1,0,0,15,0,10,0,0,27,553,0,74,1,7,2,0,0,1,1,1,0,0,23,1560,566,4,550,0,1604
1,289,2131,5,39,2,0,6,1,1,3,0,3,2153,1,35,0,0,13,2,1,3,17,2,8,277,0,6,0,1
461,2,4,482,3521,1,0,0,1,16,18,5,0,0,0,470,3,2,4,0,0,1,0,3,0,2,2,0,0,2
15,13,13,14,706,11,270,265,8,13,13,15,38,10,44,13,15,12,93,285,94,12,33,33,1909,734,10,31,17,261
47,0,2954,13,0,0,0,399,2,0,0,3,0,1,0,2,0,0,4,1,1,0,403,56,0,1113,0,0,1,0
2,3,2,0,1702,2,2,1,0,626,0,1,10,0,0,0,242,6,5,9,2,2,1,622,28,11,12,89,3,1617
1,13,49,101,99,1,675,19,0,1,283,0,3,1,756,2,3,267,0,0,2,1,286,298,11,252,1872,2,1,1
2,8,7,462,178,0,1,4,2,20,1,9,1,6,0,444,57,436,2,0,1,4,1,3302,1,4,1,22,2,22
0,0,1,1997,758,0,0,4,0,0,2,3,0,11,6,2,0,103,0,0,1988,0,11,108,0,2,3,0,1,0
2167,0,2,0,778,0,1,8,0,2,0,1,0,0,45,0,0,112,0,0,1,1,0,5,3,1,815,280,0,778
3,376,15,165,19,3,3054,57,4,7,2,2,1,20,1135,2,0,20,7,3,5,47,17,22,2,1,3,2,4,2
30,39,1944,280,111,31,261,679,22,273,39,33,38,38,33,36,113,37,35,40,31,83,48,259,94,106,90,103,42,32
2,0,0,3,15,0,0,1,0,0,1,994,1,38,0,2617,0,11,0,2,0,1,0,965,2,2,2,15,1,327
1,700,1,5,14,0,15,0,0,2,7,276,0,2,661,726,79,0,1875,0,1,104,247,1,1,250,0,30,0,2
