"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
1,13,0,0,0,0,8,573,0,0,1581,2,0,0,0,587,0,24,0,0,0,1547,0,618,26,16,0,0,1,3
6,5,0,0,3418,0,51,2,0,1,0,5,0,1,0,190,0,1279,0,23,0,1,16,0,0,1,1,0,0,0
3,0,0,18,11,2,6,1,4,5,81,8,21,4,1,644,1,3,0,1673,6,2,101,1,3,39,4,1741,2,615
0,91,4,213,10,0,4,0,0,22,1,0,3,0,8,24,1,0,3,2,4,10,2,65,0,1,15,3949,1,567
1816,0,35,8,29,0,2,0,2,0,10,634,3,3,27,1699,3,5,33,8,5,664,2,1,5,2,4,0,0,0
0,16,0,3,4,1,0,16,0,0,1242,10,2,1,4,47,2,1,184,3,0,3272,1,1,1,0,188,1,0,0
4,2,0,2312,4,0,0,1,0,1,1,308,4,2247,1,4,2,0,0,23,4,38,33,0,3,1,0,7,0,0
29,4,0,1,122,2,1,0,0,11,0,8,1,17,4,798,13,2227,4,857,16,850,0,1,4,12,2,16,0,0
9,1,1,75,1,0,1,1,0,0,0,1,0,230,1,0,0,1,0,33,1670,0,0,587,1776,0,0,1,0,611
0,0,2,0,48,0,0,3116,0,0,0,7,1,19,11,439,7,1,1170,2,0,6,0,1,0,0,167,0,0,3
13,6,23,1,3573,0,10,1,3,1,69,498,0,186,27,9,1,2,3,11,4,0,0,0,73,479,0,5,1,1
1682,0,0,4,1742,0,37,0,0,3,9,1,0,79,1,76,1,0,0,611,0,0,2,32,1,0,646,73,0,0
3,190,1,3,3,2,7,14,0,0,1,1,0,1,4,1,1,2,11,28,4030,488,0,1,0,0,201,7,0,0
0,2957,18,2,157,0,23,0,0,0,6,0,1,1,160,2,7,6,1148,26,0,2,67,3,2,0,409,0,1,2
1,9,0,0,152,0,0,0,0,2,1,3,2887,0,1,0,110,0,0,0,401,1004,0,1,366,51,0,0,1,10
30,4,2,4,10,3,3,9,1,2,16,4188,3,4,2,549,15,1,3,0,2,2,27,25,10,2,11,2,1,69
5,2,30,10,4023,0,0,204,0,573,7,1,2,11,3,6,0,1,1,14,0,24,1,0,1,0,76,2,3,0
1,2,25,1562,0,0,8,2,0,183,0,2,0,82,31,1,1,1,1,83,1,1,2,2,1538,2,0,7,0,1462
11,12,0,2,2,0,9,3466,1,1,2,15,1,0,159,0,0,2,7,0,0,0,1283,1,1,0,0,22,1,2
2189,111,298,38,9,1,15,102,3,6,3,43,4,1,784,11,16,117,828,0,2,4,49,2,37,4,15,5,1,302
0,1630,0,633,0,0,1617,0,1,0,593,0,28,0,0,0,1,1,220,250,1,0,14,0,0,10,0,0,1,0
22,15,123,125,6,9,52,6,4,152,18,105,919,6,116,2371,2,5,42,53,6,5,358,125,4,318,16,8,3,6
0,2,0,0,23,1,1,2,0,0,8,82,200,1,0,31,0,1,1,0,0,0,4239,187,210,7,4,0,0,0
8,2,2,3,402,0,0,7,1,1,57,1164,2,4,167,0,2,2,2,21,0,1,167,5,0,2,9,1,1,2967
4040,522,1,0,2,0,5,1,0,3,0,2,0,0,0,0,197,186,0,0,29,1,0,5,1,1,1,1,1,1
0,1,0,5,125,1,2,0,0,1,2437,14,1,2,1,3,3,0,1,1,1,0,32,0,1,2,54,0,0,2312
1729,25,1,0,79,0,232,34,1,0,622,13,5,32,1,10,1717,1,1,2,9,22,1,2,227,0,1,2,0,231
5,76,2,5,81,3,85,4,6,5,14,26,4,4,31,7,4,5,3,203,3,67,2,6,7,4328,3,6,2,3
0,4,2,0,7,0,11,1,1,0,182,4,3972,1,2,3,8,0,2,1,0,1,1,1,1,199,567,27,2,0
42,3,39,2,7,0,44,0,1,3,0,15,0,2,2,8,0,1,2,43,14,0,2383,1,0,0,2387,1,0,0
398,135,19,59,44,19,50,134,18,1014,17,146,15,23,17,145,1009,159,121,21,22,22,24,148,20,969,147,49,18,18
2,18,0,21,144,1,59,23,0,20,2,7,2,27,4,0,8,7,2,1,27,0,150,2,480,0,172,487,2,3332
1,1293,4,1,4,0,2,0,1,3,0,70,5,1,0,3507,1,1,24,0,3,0,1,0,9,5,0,1,0,63
1,0,0,1,7,0,22,1,0,0,24,3721,0,2,3,1,0,0,73,1,8,1,14,77,1,2,3,519,1,517
0,2,1,20,0,0,1,13,2,1,0,2,1,0,0,0,1,449,5,3218,60,1,0,1,0,5,9,1200,0,8
0,667,1,91,242,1,1,0,0,1,0,35,2,4,1,37,12,1,1949,5,5,1,1,0,21,2,1918,2,0,0
0,785,1,29,0,1,2,0,0,0,2,13,1,0,1,0,1,1,1,0,0,2082,1,0,2065,0,2,0,0,12
1,1,146,2,1,3,2,3,1,5,6,0,0,12,3,3065,405,3,4,2,168,23,7,1,1,0,4,0,0,1131
3,21,3150,1,11,0,4,0,0,0,1198,163,0,0,29,1,2,395,0,2,0,5,0,1,3,9,0,1,1,0
2924,0,150,1094,16,0,4,1,0,1,146,165,135,1,7,0,157,6,1,2,24,146,0,0,0,18,2,0,0,0
4890,0,1,0,1,0,2,3,0,0,1,5,0,1,1,22,1,1,11,0,2,23,0,11,0,0,0,2,0,22
0,1,0,1,3,0,2,101,0,1,0,11,0,286,130,39,0,0,2,2220,1,0,1,0,2,2,1,1,2,2193
1,10,29,504,3742,5,21,24,4,4,172,1,69,193,29,2,24,53,21,8,7,8,9,29,18,4,3,3,3,0
0,1071,1051,1,3,0,4,0,0,2790,0,3,0,3,0,1,1,1,0,0,0,2,5,0,0,2,1,1,0,60
1403,4,0,5,0,1,1,1,0,0,6,1,0,34,1,1410,9,2,11,1,0,0,1375,1,0,539,2,13,0,180
27,19,25,9,3097,3,168,11,3,1083,3,155,1,11,5,3,1,2,14,164,3,4,1,3,0,4,163,14,1,3
1,2,1,0,17,0,11,2,0,2,4,496,0,60,3,3964,0,0,0,82,3,37,26,0,209,74,0,3,0,3
629,245,2,11,42,1,1778,9,5,32,28,18,11,27,3,7,7,245,79,5,654,262,8,80,10,692,14,70,2,24
3,0,0,22,1,0,1,1,1,988,1021,1,2,5,1,0,1,51,3,17,1,0,0,3,2785,25,0,67,0,0
2045,0,3,1,289,0,3,2,1,98,6,5,0,27,13,278,6,0,5,3,3,2041,98,1,2,34,1,35,0,0
