"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4997,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
297,2363,13,21,2,9,2291,1,2,1
0,0,5000,0,0,0,0,0,0,0
9,2317,2491,1,42,8,130,0,0,2
4342,0,0,0,0,0,11,3,640,4
0,0,0,0,0,0,7,0,0,4993
4857,0,93,0,6,1,0,7,2,34
0,0,5000,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
2487,0,2513,0,0,0,0,0,0,0
0,1,7,0,0,0,4407,0,0,585
0,0,0,0,0,0,5000,0,0,0
99,0,0,0,4,0,4888,3,1,5
0,0,3618,0,0,0,0,0,1382,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,3,0,0,0,0,4997,0
0,0,0,0,0,0,0,5000,0,0
11,0,2,0,0,15,0,581,4391,0
0,29,0,0,4971,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
62,3,3627,163,63,19,474,6,59,524
0,0,4999,0,0,0,1,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
34,4791,9,2,83,11,32,5,32,1
0,0,0,5000,0,0,0,0,0,0
0,1,0,0,0,0,4999,0,0,0
