"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,5000
507,493,515,523,509,529,460,493,486,485
0,526,0,181,3,0,540,3750,0,0
0,0,0,0,0,4998,0,0,0,2
0,0,5000,0,0,0,0,0,0,0
0,0,29,0,0,4727,0,244,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,4911,0,0,85,0,0,0,4
0,0,4748,0,0,0,0,1,0,251
59,72,76,84,3788,61,87,544,168,61
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,4996,0,0,0,0,4,0,0
0,0,0,0,6,0,0,0,4994,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,4742,0,257,0,0,0,0,1,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,5000,0,0,0,0,0
533,534,515,495,466,505,453,490,472,537
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
441,371,433,401,1201,458,455,413,396,431
