"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,4722,0,37,0,0,241,0
2442,0,0,0,0,2554,1,1,1,1
3668,0,0,0,0,0,0,1,1331,0
85,4814,0,0,100,0,0,0,1,0
0,0,0,4996,1,2,0,0,1,0
5000,0,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,1,0,4999,0,0,0,0,0
11,2,0,0,45,1,1,4884,45,11
211,4567,5,68,2,13,79,43,6,6
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,4,2,4646,80,226,3,33,0,6
0,4,2570,2426,0,0,0,0,0,0
0,0,3,0,0,94,4902,0,0,1
0,0,4913,87,0,0,0,0,0,0
2,7,1,4951,0,0,1,0,0,38
230,0,0,6,0,0,4739,0,0,25
3,79,3,2,2033,6,2,2038,52,782
0,0,5000,0,0,0,0,0,0,0
4981,18,1,0,0,0,0,0,0,0
0,0,0,4999,0,0,1,0,0,0
0,0,0,0,2,0,0,4998,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
1,0,0,0,0,0,0,0,4999,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
