"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4,967,2,363,5,0,2694,962,3
0,5,1,0,2,1,1,4983,1,6
0,5,0,0,0,0,0,4995,0,0
0,0,0,0,0,14,4986,0,0,0
1,1,94,4893,7,0,1,0,1,2
623,0,0,2,0,8,5,0,4362,0
0,4995,0,0,1,0,0,0,0,4
0,5000,0,0,0,0,0,0,0,0
3301,402,22,450,175,169,390,15,23,53
1829,96,1845,33,34,710,92,255,85,21
0,0,0,0,0,0,0,0,5000,0
2274,41,42,106,121,48,44,45,2261,18
51,23,5,46,1085,28,3050,145,128,439
4993,0,1,0,5,0,0,0,1,0
781,0,2090,2,0,0,0,2127,0,0
3,8,584,2,10,92,22,4245,6,28
0,0,0,0,5000,0,0,0,0,0
2501,0,0,0,0,0,2499,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,4959,0,0,40,0,0,1
2115,114,2157,39,15,117,29,285,93,36
0,0,0,0,5000,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,2542,2414,0,1,43
0,33,0,0,87,0,0,4301,579,0
4787,0,3,2,201,1,6,0,0,0
5000,0,0,0,0,0,0,0,0,0
3968,4,0,214,212,1,69,1,527,4
66,86,63,1795,1723,77,95,233,626,236
