"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,3666,0,0,0,1334,0,0
1,3,0,2,0,6,0,2,254,4732
0,0,1,4998,0,0,1,0,0,0
0,0,0,0,0,0,1,0,4999,0
0,3,24,32,77,77,28,5,596,4158
4,3,60,3958,9,75,535,88,75,193
1,0,7,1,0,0,1,0,4990,0
194,65,4,6,170,7,486,3566,26,476
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
0,1,0,4742,0,257,0,0,0,0
0,26,0,0,0,2,0,1351,0,3621
2442,2557,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
4905,95,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
1,0,0,4999,0,0,0,0,0,0
0,4968,0,0,0,0,4,28,0,0
0,83,5,0,4896,6,2,0,2,6
0,0,5000,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
14,2,1,0,0,2,1,28,42,4910
3647,0,0,0,0,1338,0,0,13,2
0,0,0,0,0,0,2,0,0,4998
0,4394,0,0,0,0,606,0,0,0
