"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
464,12,14,183,27,175,17,3580,15,513
0,0,4264,89,1,609,2,1,3,31
0,0,0,0,0,0,0,0,0,5000
11,4283,8,78,4,2,6,606,2,0
1182,57,61,19,164,18,22,20,3393,64
0,0,0,0,0,5000,0,0,0,0
4164,0,227,0,593,0,0,4,12,0
0,2170,2180,298,19,276,54,0,3,0
2,0,12,4979,2,0,0,1,0,4
0,4970,0,0,0,6,1,19,3,1
0,0,1,0,0,0,96,0,4900,3
0,4998,0,0,2,0,0,0,0,0
3,0,0,0,0,4996,1,0,0,0
11,0,3,0,3,2,91,1,13,4876
0,0,0,0,1288,21,3691,0,0,0
0,0,4917,0,0,83,0,0,0,0
28,9,4405,14,242,4,96,36,91,75
53,156,1245,188,465,1240,62,182,1248,161
14,15,56,42,1176,2956,154,439,131,17
18,7,15,4731,35,86,8,82,4,14
3185,0,5,1146,6,8,2,160,61,427
0,0,0,0,0,0,0,0,0,5000
142,1128,59,431,22,3062,27,59,52,18
11,15,9,610,11,25,4307,1,4,7
6,245,14,4609,2,1,28,80,11,4
4378,0,0,0,0,612,0,10,0,0
8,235,0,10,2,4638,96,4,7,0
6,252,1,14,0,1,1,4721,0,4
0,0,0,0,0,0,0,0,0,5000
0,0,5000,0,0,0,0,0,0,0
