"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,19,141,2747,1028,11,1,11,3,1037
342,319,20,9,14,2417,932,34,899,14
0,0,0,0,0,0,5000,0,0,0
2425,0,18,25,1,3,2508,0,9,11
6,231,8,37,33,15,10,4610,13,37
7,28,2,13,1,7,18,4915,3,6
0,2147,12,0,0,4,0,1,747,2089
0,0,0,0,0,0,0,0,0,5000
0,3,0,4,29,3618,4,1,0,1341
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,22,0,3686,2,0,0,0,0,1290
0,0,0,0,0,0,5000,0,0,0
2679,344,52,340,60,39,355,14,135,982
0,0,0,0,0,0,5000,0,0,0
4997,0,0,0,0,3,0,0,0,0
110,300,111,283,332,281,308,107,2344,824
0,0,5000,0,0,0,0,0,0,0
0,4,0,218,5,0,0,220,4553,0
2,1,11,0,2,2,0,0,6,4976
0,0,5000,0,0,0,0,0,0,0
6,2,2347,17,2304,300,1,1,0,22
161,27,66,174,464,452,61,3411,169,15
29,0,13,0,0,6,0,4949,0,3
0,0,0,1,1,0,0,4998,0,0
0,0,5000,0,0,0,0,0,0,0
2,10,1,108,2297,2262,3,6,1,310
0,0,0,4998,0,0,0,0,0,2
0,0,0,0,0,0,0,4987,13,0
2,586,28,216,60,5,4,4042,30,27
