"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
14,6,1296,21,3569,35,2,1,26,30
0,0,2,1,37,32,0,4808,14,106
3688,0,0,1303,0,0,0,9,0,0
0,0,0,0,0,0,4750,0,4,246
0,0,0,0,0,0,0,0,4993,7
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,5000,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
28,5,20,7,11,486,3216,52,8,1167
0,4,0,0,0,0,4996,0,0,0
0,0,1,4999,0,0,0,0,0,0
0,0,0,1,4999,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,2,0,38,4191,0,8,0,575,186
4149,35,178,30,33,39,19,211,86,220
0,0,0,0,0,0,0,88,4912,0
0,5000,0,0,0,0,0,0,0,0
198,4121,536,68,28,8,2,4,4,31
0,0,0,0,5000,0,0,0,0,0
7,7,79,16,447,62,1,525,185,3671
0,0,0,3,0,0,0,13,4984,0
25,609,1,2,2,8,0,4262,90,1
618,0,11,11,4300,28,0,31,1,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,5000,0
