"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
10,13,20,4,3430,179,1,1327,4,12
0,0,5000,0,0,0,0,0,0,0
4998,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
7,63,4317,11,2,2,2,3,0,593
186,190,6,2,0,1,0,3906,512,197
0,4373,627,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,1,4997,0
0,1,596,0,0,0,0,0,0,4403
5000,0,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4898,0,102
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
47,1,0,0,117,2415,0,44,2,2374
0,0,0,0,0,0,0,0,5000,0
1,7,4861,0,6,0,21,1,0,103
0,0,0,0,0,0,0,0,5000,0
0,0,234,0,1,4765,0,0,0,0
0,0,8,0,0,0,4992,0,0,0
0,1,1357,0,0,0,0,0,0,3642
0,2,2482,0,0,0,2516,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,4749,238,0,13,0
0,0,0,0,0,0,0,0,5000,0
