"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
20,83,1,6,1,33,224,5,28,4599
0,49,4951,0,0,0,0,0,0,0
0,0,0,3555,166,0,0,0,1279,0
5,18,14,3,4933,1,1,1,24,0
0,0,0,0,0,2119,784,0,0,2097
1087,0,0,2828,1084,0,0,0,1,0
0,0,0,0,0,5000,0,0,0,0
550,4,3,3866,27,14,0,531,0,5
0,5,0,597,4397,0,0,0,1,0
2,1,3,0,4979,0,2,1,11,1
0,5000,0,0,0,0,0,0,0,0
473,16,1,3,3760,480,76,184,4,3
0,0,0,10,1,1,12,0,4976,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
176,30,82,207,23,81,205,3,6,4187
0,0,1,0,0,4999,0,0,0,0
31,6,101,227,4378,1,0,25,231,0
1,2500,1,0,0,2,2,1,2493,0
0,0,4988,0,0,0,0,0,12,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,1,4993,6,0,0,0,0,0,0
966,963,64,133,2,2640,13,45,129,45
0,0,0,0,0,0,0,98,0,4902
0,0,0,4999,0,0,0,0,0,1
513,7,1,27,63,4082,209,25,71,2
0,0,0,0,4994,0,0,0,6,0
