"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
31,0,0,0,7,190,0,0,553,4219
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,4981,0,0,0,19
0,0,0,4993,0,0,0,7,0,0
0,0,0,0,0,5000,0,0,0,0
2,8,1349,2,1,3634,2,0,2,0
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
251,0,4749,0,0,0,0,0,0,0
0,0,0,0,0,87,0,0,0,4913
1,0,4669,214,76,1,34,0,5,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,4916,0,0,84,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,16,4982,0,0,0,0,2,0
0,0,0,0,3630,0,0,1370,0,0
0,0,0,114,0,0,0,0,4886,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
1,76,7,48,23,1253,3558,15,7,12
0,0,6,0,4994,0,0,0,0,0
591,0,4371,0,0,0,0,0,38,0
0,0,0,0,0,0,0,92,0,4908
0,0,5000,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
