"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,1,0,0,0,0,0,0,0,4999
0,0,0,0,0,0,0,5000,0,0
17,171,172,23,466,64,163,27,460,3437
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
3,10,6,1359,1,0,1,6,1,3613
0,573,0,207,0,1,4219,0,0,0
0,0,0,0,1,0,0,4999,0,0
0,3,1260,10,0,3560,2,161,1,3
0,4966,0,0,0,34,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
1217,0,3206,7,172,0,1,376,0,21
1,4994,0,1,2,0,0,1,1,0
5,150,24,4,181,7,7,7,1242,3373
0,0,0,0,0,0,0,0,5000,0
76,588,22,2,8,3,1,4086,192,22
0,0,0,4978,0,22,0,0,0,0
7,0,0,0,2,0,0,4991,0,0
0,0,2,2,6,0,4989,0,0,1
1296,0,0,0,0,0,3703,1,0,0
0,4964,1,3,0,1,0,0,1,30
0,0,5,0,80,0,244,4671,0,0
4090,0,5,0,4,77,585,212,27,0
0,4985,0,0,1,0,0,4,9,1
0,5000,0,0,0,0,0,0,0,0
2,0,0,0,4998,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
170,518,10,3,3889,186,5,5,14,200
4999,0,0,0,0,0,1,0,0,0
1403,0,0,0,3597,0,0,0,0,0
