"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,2528,0,2472,0,0,0
3,4980,9,0,0,1,2,4,0,1
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,5000,0
5,0,0,4,1,0,0,0,0,4990
0,0,0,1341,0,0,0,3657,0,2
0,0,0,0,4999,0,0,1,0,0
0,0,0,0,0,0,5000,0,0,0
4,547,2,0,4,1,4368,0,74,0
0,0,2508,0,0,0,0,2492,0,0
0,0,0,5000,0,0,0,0,0,0
0,6,0,1,1,3,14,4960,15,0
11,0,0,0,0,0,1,4,0,4984
0,0,0,0,0,89,0,45,4866,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,12,0,4987,1,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
1,3,5,0,2505,0,2486,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,8,0,4761,0,199,0,5,27,0
0,0,0,4,0,4994,0,2,0,0
0,0,979,363,0,2657,0,954,47,0
12,166,3539,21,0,1256,0,0,5,1
