"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4583,0,0,0,0,0,1,0,212,204
4988,0,0,0,0,12,0,0,0,0
54,61,161,56,10,21,1172,3308,14,143
2602,965,138,6,1000,35,45,126,44,39
5000,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
4996,0,0,1,1,0,0,0,0,2
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,5000,0,0,0
582,1,1,0,0,1,4414,0,1,0
0,0,30,0,13,0,0,4957,0,0
0,0,91,1,4,2,0,4900,0,2
1,0,0,0,0,0,4999,0,0,0
0,1,0,0,0,0,0,0,0,4999
0,0,0,0,0,253,0,4747,0,0
0,0,4,0,0,0,0,4996,0,0
0,0,619,0,4381,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,5000,0,0,0
0,0,12,0,4987,0,0,0,0,1
0,0,11,0,2,2,4985,0,0,0
0,0,0,0,0,12,0,0,4988,0
0,0,0,0,0,0,0,0,5000,0
4908,0,0,0,0,0,0,0,92,0
0,0,0,0,0,0,0,5000,0,0
0,1,3511,8,1300,2,0,178,0,0
0,250,0,1,0,0,0,0,0,4749
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
