"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
0,4962,0,0,0,0,0,38,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,42,0,4955,0,3,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,78,0,4922,0,0
0,4958,9,1,0,0,2,0,0,30
0,0,0,0,0,5000,0,0,0,0
2,0,0,0,0,4752,238,0,8,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
2202,327,0,107,0,109,3,38,2214,0
68,167,180,160,28,29,456,441,60,3411
0,94,4896,1,0,0,3,1,0,5
0,0,0,0,5000,0,0,0,0,0
0,0,1,0,0,0,0,4999,0,0
2950,52,1,428,167,1111,9,153,72,57
452,1,1,0,0,0,1,1171,1,3373
0,0,0,0,0,0,602,4398,0,0
187,13,7,74,216,4185,211,72,22,13
0,0,5000,0,0,0,0,0,0,0
1,1,0,795,11,0,2117,0,2075,0
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
4,0,0,0,0,0,4991,0,5,0
0,0,0,17,0,0,4983,0,0,0
