"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4969,0,0,0,0,0,0,0,31
0,0,0,4998,0,0,0,2,0,0
0,0,0,0,4999,0,0,0,1,0
4759,239,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,3653,0,0,1347,0,0
0,0,0,0,0,0,5000,0,0,0
2,4988,0,0,7,3,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,6,0,0,10,4927,1,39,16,1
0,0,0,0,0,5000,0,0,0,0
0,81,0,1,0,0,0,4276,0,642
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,1,215,4574,0,0,210,0,0
1,571,83,0,1,1,0,4315,1,27
0,0,0,0,1,0,4,0,0,4995
0,7,0,0,0,0,0,0,0,4993
1,0,0,0,0,0,2499,0,2500,0
32,5,595,19,1,8,1,4103,224,12
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
17,50,959,955,7,48,2594,17,336,17
0,19,0,5,0,4861,87,0,27,1
0,0,1,11,0,0,11,4973,0,4
0,0,2,0,0,0,4998,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,3654,0,0,1346,0,0,0,0,0
