"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.76336078802219,-0.0631324940996304,-0.122245007280716,-0.589149028253679,-0.162381664492159,-0.186771112778134,-0.330329451405618,0,0,0
-0.0631324940996304,1.9461745636547,-0.392582849477161,-0.246149695506181,-0.233011074123118,-0.599337561190213,-0.213522809761816,-0.0473298669140302,0,0
-0.122245007280716,-0.392582849477161,1.84765542622259,0,0,0,-0.923269909171761,0,0,0.271497594500855
-0.589149028253679,-0.246149695506181,0,1.90790430673612,-0.671192877183305,0,-0.0622236010133595,0,-0.0803247282903804,0.175068711163108
-0.162381664492159,-0.233011074123118,0,-0.671192877183305,3.1433792321368,0,-1.21957598091234,-0.600066080407996,-0.130959761040214,-0.658149708496305
-0.186771112778134,-0.599337561190213,0,0,0,1.57937802821884,-0.339279893235342,0,0,0
-0.330329451405618,-0.213522809761816,-0.923269909171761,-0.0622236010133595,-1.21957598091234,-0.339279893235342,3.47065666377536,-0.0796748186501341,-0.722581994948525,0
0,-0.0473298669140302,0,0,-0.600066080407996,0,-0.0796748186501341,1.60143156605291,-0.411395201260297,0
0,0,0,-0.0803247282903804,-0.130959761040214,0,-0.722581994948525,-0.411395201260297,1.74955485965186,0
0,0,0.271497594500855,0.175068711163108,-0.658149708496305,0,0,0,0,1.22311645342816
