"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2"
1.53707390997697,0,0,-0.469573142244016,-0.125646339661347,-0.0839298545275602,-0.372645236616258,0,0,-0.268503019603691,1.91322258095863,0,-0.0249222974254876,-0.613746478147372,-0.11274384975628,-0.161468583662994,-0.56217608875477,0,0,-0.350328473436012,2.27505208320729,0,-0.525659391905427,-0.727051369673802,-0.0534107383955237,-0.199259456516834,-0.785025468290942,0.377256610776099,0,-0.298739697264186
0,1.06323540433815,0,-0.144395362902927,-0.159118963830046,0,0,0,0,0,0,1.17501798856389,0,-0.358418591485107,-0.3214464123858,0.163614269784153,0.0741317671552383,0.132444774882649,0.0204634082571079,0,0,1.49524749380531,0,-1.1216607978933,-0.576873284568216,0.407476734051754,0.466733997448456,0.345137767471475,0.382961088239051,0.180352578103194
0,0,2.59126757413324,-0.342173293187195,-0.243432085401696,-0.54141261667125,0.124467584547443,-0.605793618636634,-0.571958470439315,-0.480286256025937,-0.0249222974254876,0,4.05814653825198,-0.709901051403846,-0.413300026508844,-0.878914059702117,0.650463518214367,-0.881383803244343,-0.790776026773693,-0.764219585614713,-0.525659391905427,0,6.92313019199936,-1.32897188636311,-0.900016526321881,-1.69141497208661,1.76294308111043,-1.10880326244817,-1.47772335209265,-1.01375467422759
-0.469573142244016,-0.144395362902927,-0.342173293187195,2.38259194873543,-0.290393653294139,0,-0.0501404566713352,-0.0504366625379894,-0.364831330477985,-0.829142694850821,-0.613746478147372,-0.358418591485107,-0.709901051403846,3.62700850447859,-0.25506962959865,0,-0.463273759224513,-0.0319941573303905,-0.693885492963179,-1.23883998072521,-0.727051369673802,-1.1216607978933,-1.32897188636311,5.84759246593237,-0.107113828720936,0,-1.3830826204122,-0.280428861116644,-1.51764106137639,-1.66237828124996
-0.125646339661347,-0.159118963830046,-0.243432085401696,-0.290393653294139,1.43998664944193,-0.269936968478821,0,-0.0335818353073507,0,-0.00329501405889081,-0.11274384975628,-0.3214464123858,-0.413300026508844,-0.25506962959865,1.77916755067084,-0.391239631701453,-0.192738980543554,-0.0804463956951137,0,0,-0.0534107383955237,-0.576873284568216,-0.900016526321881,-0.107113828720936,2.21481870754299,-0.464772198415448,-0.502116859622687,-0.283779002443591,0.300065905619697,0
-0.0839298545275602,0,-0.54141261667125,0,-0.269936968478821,1.53801135600155,0,0,0,-0.233678208884166,-0.161468583662994,0.163614269784153,-0.878914059702117,0,-0.391239631701453,1.90646254833167,0,0,0.148689949825382,-0.283567180186929,-0.199259456516834,0.407476734051754,-1.69141497208661,0,-0.464772198415448,2.46049706266164,0,0,0.827887171070631,-0.46691713273283
-0.372645236616258,0,0.124467584547443,-0.0501404566713352,0,0,1.11872469308119,0,0.0861851647367399,0,-0.56217608875477,0.0741317671552383,0.650463518214367,-0.463273759224513,-0.192738980543554,0,1.47559660604025,0,0.352079503000236,-0.11724381570607,-0.785025468290942,0.466733997448456,1.76294308111043,-1.3830826204122,-0.502116859622687,0,2.28371733018079,0,0.678466365705453,-0.394652851601627
0,0,-0.605793618636634,-0.0504366625379894,-0.0335818353073507,0,0,1.5430395313579,-0.351318181280779,0,0,0.132444774882649,-0.881383803244343,-0.0319941573303905,-0.0804463956951137,0,0,1.8945681714328,-0.463840488686185,0,0.377256610776099,0.345137767471475,-1.10880326244817,-0.280428861116644,-0.283779002443591,0,0,2.28473849890564,-0.502785571986411,0
0,0,-0.571958470439315,-0.364831330477985,0,0,0.0861851647367399,-0.351318181280779,1.84159582298721,-0.231664847676218,0,0.0204634082571079,-0.790776026773693,-0.693885492963179,0,0.148689949825382,0.352079503000236,-0.463840488686185,2.4539027136336,-0.322783904033606,0,0.382961088239051,-1.47772335209265,-1.51764106137639,0.300065905619697,0.827887171070631,0.678466365705453,-0.502785571986411,3.49808849127179,-0.557788917211586
-0.268503019603691,0,-0.480286256025937,-0.829142694850821,-0.00329501405889081,-0.233678208884166,0,0,-0.231664847676218,2.19891197581364,-0.350328473436012,0,-0.764219585614713,-1.23883998072521,0,-0.283567180186929,-0.11724381570607,0,-0.322783904033606,3.06341319668682,-0.298739697264186,0.180352578103194,-1.01375467422759,-1.66237828124996,0,-0.46691713273283,-0.394652851601627,0,-0.557788917211586,4.00688419702533
