"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,2,1,3,1,4,78,1,4908,1
11,177,27,3460,55,23,8,7,1215,17
1713,223,88,239,101,99,1698,79,101,659
1577,88,12,8,1,15,3,1650,0,1646
21,32,39,4720,32,24,26,41,33,32
26,472,503,192,7,8,59,7,15,3711
1,3,4,4,2,4966,3,10,7,0
216,19,4747,2,1,4,2,1,2,6
579,71,0,1,183,4158,3,2,1,2
1155,152,396,161,1137,159,187,1106,394,153
29,8,541,10,3836,4,12,15,10,535
31,31,41,4712,27,26,35,25,30,42
4537,85,24,26,24,36,25,79,77,87
3232,64,69,24,61,155,23,74,1244,54
10,11,4,9,167,3541,2,1238,9,9
3684,1297,3,5,0,1,1,1,3,5
235,13,4,692,101,1862,4,254,12,1823
1049,387,416,132,145,152,1058,404,1096,161
72,26,219,217,31,31,30,4257,33,84
7,514,3886,3,5,542,2,4,9,28
732,1953,40,111,45,42,2045,12,8,12
28,58,8,5,7,55,2430,13,2393,3
37,85,31,21,43,37,37,29,4577,103
67,503,189,3723,74,70,54,64,80,176
91,562,5,2,7,6,4280,10,27,10
81,78,620,638,14,1772,92,19,1680,6
10,19,8,17,3,10,3534,16,1361,22
19,74,33,217,175,27,3851,65,513,26
3,1,0,4,8,3646,2,1317,8,11
75,3883,32,24,173,164,191,194,186,78
