"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4934,29,0,2,17,0,1,1,16
1,2,2,2478,0,0,2491,3,23,0
2,4,1,37,4889,18,0,10,2,37
449,3508,70,28,190,29,505,27,170,24
76,70,14,25,25,543,3703,516,9,19
13,570,87,34,23,11,76,4183,1,2
186,561,564,569,545,205,521,178,193,1478
0,9,3642,0,1333,0,0,4,0,12
226,96,625,1554,540,84,593,617,79,586
6,65,7,20,3865,489,523,10,11,4
43,18,327,1,1,3,2260,2323,5,19
5,70,61,4,487,71,4,536,3701,61
69,11,82,9,4495,0,105,227,1,1
90,13,2,0,4,0,3,0,4884,4
1436,1421,533,34,537,195,78,29,559,178
0,0,5,0,14,4960,13,2,1,5
25,28,4678,17,5,93,29,12,14,99
4639,75,18,2,7,2,2,2,253,0
3275,172,158,449,66,65,434,158,168,55
560,217,554,72,216,77,211,79,1445,1569
7,442,7,7,3256,58,1180,6,24,13
1,3,0,1,0,1329,3598,27,28,13
2,211,4,4,21,558,11,198,3987,4
26,23,9,11,579,29,24,15,234,4050
4781,3,100,1,6,0,4,32,73,0
1,2,8,33,175,1230,1,3382,0,168
244,90,12,30,1967,38,283,264,1964,108
1,6,368,5,1,969,2657,1,979,13
13,9,4,14,70,4671,96,6,43,74
4782,31,36,0,1,95,6,4,2,43
