"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.21291441021754,-0.166575191919365,0,0,0,0,0,0.148517565051063,0,0,0,0,0.0246181488511653,-0.0520708617911387,0,0,-0.0736716483435122,-0.111591902294799,0,0.00738563684458624,0.0753001504200497,0,0,0,0,0,0,-0.0971475428044656,0.0256926405127223,0,-0.0379602767378917,0,0,0,0,0,0,-0.118844561852154,-0.0416403573110077,-0.150426607494238,0,0.0293266876088832,-0.201246279869518,-0.0437832361311508,0.0485379696292178,0,0,-0.111288653863906,0,0
-0.166575191919365,1.2901190888294,0,0,0,0.00814376969761671,0.0947113979545435,0,0,0,0,0,0,0,0.0833245392651594,0,-0.0367874861494909,0,-0.145391686842547,0,0,0,-0.20553103494627,-0.119945135097499,-0.29575592866984,0.00870206950249343,0,0,0,-0.0525078544719948,0.0222609416545365,0,0,0,0,0.00745828381169839,0,0,0.0389785102679593,-0.157872293179613,0,0,-0.117252040897956,0,0,0,0,0.071017178205123,0,-0.0318425304951833
0,0,1.38880273501263,-0.00870698543244873,-0.00020646563525077,0,-0.248133049025637,0.317887506009976,-0.13889107281675,0.259759478261427,0.000350288401734217,0,0,0,0,0,0,0,-0.210274362675581,0,0.0315436385051419,0,0,0,0,0,0,-0.0654222062766046,-0.0977892504696408,0.16516023027876,-0.153805918929874,-0.0160341286109007,0,-0.109001748555545,0,0,-0.0210926425403458,0,0,-0.0510990762272482,0,0,0,0.0758977091401679,0,-0.0293253922090536,0.159095986486115,0,-0.102758521957748,0
0,0,-0.00870698543244873,1.1447798090811,-0.173938905379839,-0.0514341002584617,0,0,0.0123936265081013,0.028248242605175,0,0,0,0,0.167645134293549,0,0,0,0,0,0,0,0,0.0525344315606618,-0.0204060751097724,-0.145179760089407,0,0,0,0,-0.131656191097271,0,0,0.0598461120749092,0,0.00324349118636359,0,0,0,0,0.00159758196363122,0,0,-0.12233922806769,0.160740408929785,-0.0512629716164762,0.0318443520187022,0.00490779214646788,0,0
0,0,-0.00020646563525077,-0.173938905379839,1.38014196330631,-0.11554013086874,0,0,0,0,0,0,0,0,0.000864618152089152,-0.0323390019264526,0,0,-0.0260218702022131,0,0,-0.00332145415731683,0.0382240361353889,0,0,-0.0728879634094131,0,-0.137341504505509,0.296105615037469,0.0142420218703941,0.115198853225444,-0.0268066531243147,0.0449097177036601,0,-0.29332789028745,-0.224830186435826,-0.0399771967100775,0,0,0,0,-0.144353494971565,0,-0.101096860476188,0,0,0,0,0,0
0,0.00814376969761671,0,-0.0514341002584617,-0.11554013086874,1.10806077634583,-0.0150475778332679,-0.074927251294645,0,-0.176468648511028,0,0,0,0,0,-0.067804033803307,0.0245354089897938,0,0,0,0,0,0.0934564986229072,0,-0.0254929944065483,0,-0.00915687448800491,0,0,0,-0.0790530703695566,0.092756902607978,0,0,-0.0237042894638939,0,0,0,0,0.0736222623276916,0,0,0,0,0.0660225373738661,0,0,-0.023552516447015,0,0.00480913807261603
0,0.0947113979545435,-0.248133049025637,0,0,-0.0150475778332679,1.318205900044,0,-0.116334629260135,0,0,0,-0.126790502494352,0,0,0,-0.071336943426495,-0.0185832401366343,-0.00576834669196676,0.0970376558021703,0.015342163050154,-0.313855566640022,0.0313908665188952,-0.128681423469968,0,0,0,0,0,0,-0.0548993095575236,-0.148322716003122,0,0,0,0,0,0,0,0,-0.0642349497587363,-0.190586313808817,-0.0944721094602205,0,0,-0.0473635402188339,0,0.00635502407062778,0.0742997451298999,0.0967693672623603
0.148517565051063,0,0.317887506009976,0,0,-0.074927251294645,0,1.28833647817878,0,0,0,0.024442493972615,0,-0.0925988567178011,-0.0202436882069262,-0.110333143712108,0,0.0759459200735183,0,0,0.0217329604142466,0,0.11074802183135,0,-0.0332790891101234,-0.026478913012626,-0.010206509100703,0,0,0,0,0,0,0,-0.228555854031182,0,0,0,0,0,-0.173183587768943,0,0,-0.0163095660896528,0,0,0.160578322129455,-0.00127766569797735,0.149580917715848,0
0,0,-0.13889107281675,0.0123936265081013,0,0,-0.116334629260135,0,1.65756904330107,0,0.0663726538739574,0,-0.137047884913531,0,0,0,-0.102700875811947,0,0,-0.476820595098256,0,0,-0.0843727016847347,-0.321423309428012,-0.0695831305601165,0,0,0,0.0358827126398975,0,0,0,0,-0.13853599890577,-0.088970605876942,-0.133070335169296,-0.154139389059782,0,0,-0.176114630346897,-0.176777603819599,0,0,0,0.0362613917638616,0,-0.139297462806075,0,0,0
0,0,0.259759478261427,0.028248242605175,0,-0.176468648511028,0,0,0,1.37377140848976,-0.0596839379235489,0,-0.0362601069877789,0,0,0,0,0,0,0,0,0,0,-0.410852516256122,0.0586100606811715,0,0,0,0.140294489367372,-0.00372411562560987,0,-0.140592406398092,0,-0.0448682106531113,0,0,0.0952500549979147,0.0835262312102379,0,0.071739212350433,0,0,0,-0.259076535609636,0.123125584105819,0,0,0,0,0
0,0,0.000350288401734217,0,0,0,0,0,0.0663726538739574,-0.0596839379235489,1.1553655661372,0,0,0.0495059971672616,0.180307071672258,-0.0384448393911244,0,0.0988242845000869,0.0223184448049416,-0.119876233787725,0,0,0,0,0.00870203040984941,0,0,-0.0195473870659007,0.0906859639402277,0,0,0,0,0,0,-0.0624192718173654,0,0,0,0,0,0.0183719064678417,-0.0445238613633927,-0.227424467209843,0,-0.0827750900994837,0,0.0602845721073991,0.082056324160507,0
0,0,0,0,0,0,0,0.024442493972615,0,0,0,1.17917181536803,-0.0071760752618373,0,0,0,0.0152695040456858,0,9.61478943116552e-05,0,0.197580335879524,0,-0.126243628710942,0,0,-0.100943555844057,0,0,-0.19787316797235,0,0,0,0,0,0,0,-0.179873539745321,0,0.0579409748801922,-0.00406006944885037,-0.10311007045567,-0.108499645926447,0.023691303383691,0.0903743114646323,0,0,0,0,0,0
0.0246181488511653,0,0,0,0,0,-0.126790502494352,0,-0.137047884913531,-0.0362601069877789,0,-0.0071760752618373,1.37143490165441,0,0,0,0,0,0,-0.104570999408898,0,0,-0.270497092589641,0,0,0,0.0324638512251747,0,0,-0.0648530867167495,-0.0585517608294537,0,-0.341966069295027,0.0973128557233071,-0.0127541354095905,-0.0807230687295748,0,0.148235612199029,0,-0.0966296107152541,-0.0561181752121821,0,0,0,-0.282458333035551,-0.0325317900077043,-0.0514460388578845,0.00408597524591753,0,-0.0289510088362318
