"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.7007774699197,-0.686454161956898,-0.307014129640858,-0.257423856086713,-0.0528162302014262,-0.185849620452208,-0.150700755064397,-0.0205056745305952,-0.515658284918717,-0.569098455965711
-0.686454161956898,3.29145108496249,-0.101494787321904,-0.0426550970458764,-0.58735945967807,-0.0355101433080243,-0.568891239745628,-0.403243556007966,-0.72043194117226,-0.430272335522441
-0.307014129640858,-0.101494787321904,1.84154095176736,0,0,-0.144511269334326,-0.284624279513478,0,-0.626683442669062,0
-0.257423856086713,-0.0426550970458764,0,1.35448839673203,0.00316207821583716,-0.158322033846588,-0.244727120598061,0.186530275908518,-0.205708630197516,0
-0.0528162302014262,-0.58735945967807,0,0.00316207821583716,1.76279851408412,0,-0.128231765303723,0,0,-0.543460671375871
-0.185849620452208,-0.0355101433080243,-0.144511269334326,-0.158322033846588,0,1.40440632064057,-0.194259547720472,0.0693616108844423,-0.133996991256973,-0.142374411067303
-0.150700755064397,-0.568891239745628,-0.284624279513478,-0.244727120598061,-0.128231765303723,-0.194259547720472,2.39392869233568,-0.0431807720031866,-0.453433681994197,-0.312332056331944
-0.0205056745305952,-0.403243556007966,0,0.186530275908518,0,0.0693616108844423,-0.0431807720031866,1.3255488022562,-0.367194788264244,0.0262453850090459
-0.515658284918717,-0.72043194117226,-0.626683442669062,-0.205708630197516,0,-0.133996991256973,-0.453433681994197,-0.367194788264244,2.86204860048103,0
-0.569098455965711,-0.430272335522441,0,0,-0.543460671375871,-0.142374411067303,-0.312332056331944,0.0262453850090459,0,2.19487068190574
