"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.25001478337393,0.118521043595939,0,0,0,-0.542829418570176,-0.0496438982341068,-0.0291982835827186,0,0
0.118521043595939,1.38174999926701,0.0681106851037125,-0.130447653683553,-0.657558084579539,-0.138590758859206,0.126576805889961,0,-0.0905176239235942,0
0,0.0681106851037125,1.7354200853274,-0.0917518010733028,-0.306478186548825,-0.103097303478109,0,0,-0.484806301109717,-0.502044224110485
0,-0.130447653683553,-0.0917518010733028,1.77149339793539,-0.483422865147996,-0.348152062175868,-0.0705514631524648,-0.0942738071087828,-0.33202997774675,0
0,-0.657558084579539,-0.306478186548825,-0.483422865147996,2.53524251459702,0,-1.17419186853761,0,0,-0.0222037257924959
-0.542829418570176,-0.138590758859206,-0.103097303478109,-0.348152062175868,0,2.42456065657939,-0.0887692312429893,-0.670168491095614,-0.560501123995933,-0.245431737860877
-0.0496438982341068,0.126576805889961,0,-0.0705514631524648,-1.17419186853761,-0.0887692312429893,2.01807247267075,-0.111186770940827,-0.0619887388750822,-0.251847868485652
-0.0291982835827186,0,0,-0.0942738071087828,0,-0.670168491095614,-0.111186770940827,1.98600521056393,-0.13928100691768,-0.683486559144074
0,-0.0905176239235942,-0.484806301109717,-0.33202997774675,0,-0.560501123995933,-0.0619887388750822,-0.13928100691768,1.88993310842387,-0.0301283434601818
0,0,-0.502044224110485,0,-0.0222037257924959,-0.245431737860877,-0.251847868485652,-0.683486559144074,-0.0301283434601818,1.94436289198343
