"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.43974264512806,0,-0.299275035728466,0,-0.161845664407314,0,-0.460939581365893,0,-0.0792381544941349,-0.0855290059943648
0,1.98782578498405,-0.104984982302069,-0.515749221428928,0,0.0767484545265288,-0.95471571187228,-0.211568788999503,0,0
-0.299275035728466,-0.104984982302069,1.58481685074927,-0.00757519034874811,-0.370441465827824,0,-0.0140923542453816,-0.635869769937593,0,0.198140240750463
0,-0.515749221428928,-0.00757519034874811,1.7721169218262,0,-0.105712032190244,0,-0.894061606549413,-0.0378342518414421,0.19783284453059
-0.161845664407314,0,-0.370441465827824,0,1.52116480197099,0.100799838771139,0,0,-0.242384064969691,-0.487247740766464
0,0.0767484545265288,0,-0.105712032190244,0.100799838771139,1.43016436126123,-0.808082193608866,0,0,0
-0.460939581365893,-0.95471571187228,-0.0140923542453816,0,0,-0.808082193608866,2.44573582124917,0,-0.255683646783907,-0.235853230558968
0,-0.211568788999503,-0.635869769937593,-0.894061606549413,0,0,0,2.90428905259017,-0.154422874995538,-1.29716345592945
-0.0792381544941349,0,0,-0.0378342518414421,-0.242384064969691,0,-0.255683646783907,-0.154422874995538,1.27704398300322,-0.0445984545760402
-0.0855290059943648,0,0.198140240750463,0.19783284453059,-0.487247740766464,0,-0.235853230558968,-1.29716345592945,-0.0445984545760402,2.1119391041602
