"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
3.60253200727563,-0.0431659150838159,-0.0729921760165339,0,-0.0581611286969684,0,-0.0877371398998667,-0.0847079214392648,-0.174965837326123,-0.188710812424543,-0.0432610554617652,0,-0.0310185478984376,-0.0544504861245807,-0.0378562513858039,-0.0771423700212404,-0.0137481740114292,-0.0885730464621295,0,-0.0605731402659201,-0.00896940812199062,-0.0326635581969817,-0.0549995695897201,0,-0.165031088064016,-0.0357405856049891,-0.230525760731746,-0.247258528866354,-0.105854637678465,0,0,0,-0.0467207449470731,-0.140826961978332,-0.0311522665644741,0,-0.205023007463911,-0.0569675108721064,-0.0133798110112209,-0.0454355748933072,-0.184957854202171,-0.0429474986372909,-0.105615663313509,-0.0391725299573765,-0.0909613165132207,-0.0336577604760066,-0.168746133812452,0,-0.128261869737233,-0.138182717126551
-0.0431659150838159,2.56907723095648,-0.0380494823719976,0,-0.0312605880175333,-0.0509797010381537,-0.0377841633395949,-0.0446389562162634,-0.0622020042737282,-0.0628044859720724,-0.0103591535032287,-0.0747435803739958,0,-0.0901737905150979,0,-0.0382648136847142,0,-0.00627928829803895,0,-0.0374584207228129,-0.512427605903251,0,-0.089714044924649,0,-0.0612499617133463,0,-0.0605174152005028,-0.0545538008010415,-0.061470315605038,-0.0123270003219132,0,0,-0.0706563598483725,-0.0583805217561846,-0.128112693513917,0,-0.0628027936840153,-0.100090228585272,-0.120540005056669,-0.0777816551441665,-0.062865808137157,-0.0763593943210018,-0.0684078093966931,0,0,-0.0693525751270951,-0.0314229105994025,0,-0.0567647636076836,0
-0.0729921760165339,-0.0380494823719976,3.44219083054119,0,-0.0787036104185898,-0.0140913126049141,-0.0672153410841848,-0.0719215395725348,-0.187672177889725,-0.183891769295968,-0.0825567428029553,0,-0.0292752402561444,-0.0523182078481849,-0.0375600617791715,-0.0781505173734112,0,-0.0713030954991472,0,-0.0596911394263461,-0.0159668065675494,-0.0479288489169264,-0.0523001168653283,-0.103018465381693,-0.187114384825,-0.0336951617083968,-0.148500329898589,-0.119616402404541,-0.0878246766663824,0,0,0,-0.0544666503461904,-0.184941369739082,-0.0277207409830337,0,-0.173668173594574,-0.0444925206318991,-0.0259371915591397,-0.0537447262518748,-0.185720073145862,-0.0572630633544095,-0.0981801540788623,-0.0439855882570408,-0.0926076131733657,-0.0337999927623389,0,0,-0.183825415727582,-0.127018598706998
0,0,0,2.25941560666337,0,-0.000609396896028484,0,0,0,0,0,0,0,0,-0.4551166558342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.762740633795329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633608223385207,0,0,0,0,0,0,0
-0.0581611286969684,-0.0312605880175333,-0.0787036104185898,0,3.27227055290715,-0.0301026892667292,-0.0403410175592496,-0.0544819477412789,-0.187608370978266,-0.167598309317414,-0.0919086947021289,0,-0.0230784311649674,-0.0493040265103026,-0.0342644458610736,-0.0780915090731183,0,-0.0498193383760711,0,-0.0603753442759619,-0.0224297624524125,-0.05354921287546,-0.04856951676175,-0.343530263815005,-0.19054258218699,-0.0289065657117306,-0.0401696225321195,0,-0.0611049676442247,-0.0097305705358645,0,0,-0.0556546249453048,-0.196267569654412,-0.0225519086461295,0,-0.126058132079121,-0.0283224692722203,-0.0300876486900242,-0.0537731320838772,-0.176226481669165,-0.0613091350317225,-0.0843934899462899,-0.0437066365006316,-0.0894021780753841,-0.0310529386348569,0,0,-0.199072042135856,-0.106173388750539
0,-0.0509797010381537,-0.0140913126049141,-0.000609396896028484,-0.0301026892667292,2.49567246352037,0,0,0,0,0,-0.0490985882025163,-0.122859728968182,-0.0285561729387192,-0.080935983638849,-0.0128796423362677,0,-1.1693203354002,-0.0877004494125473,-0.0161703034820592,0,0,-0.0281530109111746,-0.104900926520861,0,-0.0839228109708357,0,0,0,-0.0460531481484148,0,-0.119121592999035,-0.0366492523505691,0,0,-0.0293012531559,0,-0.0141074891561954,-0.0103744272605208,-0.0253515543382673,0,-0.044420903096465,0,-0.0750986424127142,0,-0.0635148332361062,0,0,0,0
-0.0877371398998667,-0.0377841633395949,-0.0672153410841848,0,-0.0403410175592496,0,5.68895305882531,-0.0906377327029888,-0.220207699323352,-0.237431710186581,-0.0102513422158996,0,-0.00876056577780281,-0.0369971983152625,-0.00903155397629028,-0.072287570823447,-0.111981174486069,-0.0277992771830851,0,-0.0411669949269515,0,0,-0.0374354297724313,0,-0.208113886605741,0,-0.282117953694738,-0.303589216767977,-0.105071158309966,0,0,-1.88238634543558,0,-0.179191053197504,-0.481460798359471,0,-0.2562819954919,-0.0450146648986337,-0.011374826694512,0,-0.23284522808991,-0.0170609947357287,-0.0990627983288461,-0.0121454560630355,-0.0906870161709951,-0.00954500325895698,-0.185998243377701,0,-0.163864218314944,-0.189906362647487
-0.0847079214392648,-0.0446389562162634,-0.0719215395725348,0,-0.0544819477412789,0,-0.0906377327029888,3.72056241395758,-0.18452588775744,-0.199980693783819,-0.0371166797653861,0,-0.0330462506479872,-0.053822276923328,-0.0385653330669579,-0.0765088799486245,-0.0285474504833371,-0.0870119755138548,0,-0.0580215296153565,-0.00671635659008316,-0.0314017767915924,-0.0544005066576456,0,-0.173348117533847,-0.036287931154745,-0.247016051387763,-0.266352676084394,-0.110960713873403,0,0,0,-0.0420752086756717,-0.146345131547804,-0.0325985621701294,0,-0.21840983199889,-0.0576446129758148,-0.0138544810193517,-0.0439401271724499,-0.19570530165783,-0.0398896962332944,-0.111269000276609,-0.0376371229362041,-0.0877211684188032,-0.0352570675337768,-0.183503049430013,0,-0.132265884107922,-0.148346049814323
-0.174965837326123,-0.0622020042737282,-0.187672177889725,0,-0.187608370978266,0,-0.220207699323352,-0.18452588775744,7.87174291449088,-0.543974769742103,-0.320636922078945,0,-0.0349364063349018,-0.0772477800402376,-0.0132997787892757,-0.168762398663134,0,-0.0242213387580718,0,-0.00404493928941566,0,-0.0276716695464285,-0.0749984017307165,-0.0634455336251261,-0.571643504956128,0,-0.457506437280254,-0.394386103799591,-0.318765110399899,0,0,0,-0.061865420787003,-0.592698431563125,-0.11692253233246,0,-0.514498676101913,-0.0722261599269788,-0.169443601551035,-0.101193616081182,-0.550011473625945,-0.0773405162022012,-0.382698286382178,0,-0.119448540509048,-0.0758039365462169,0,-0.10644035343607,-0.603380198539117,-0.522634310490923
-0.188710812424543,-0.0628044859720724,-0.183891769295968,0,-0.167598309317414,0,-0.237431710186581,-0.199980693783819,-0.543974769742103,7.89736271287187,-0.28562360761126,0,-0.0317158119353776,-0.0815243226315588,-0.00921691143023892,-0.170005367588535,0,-0.040019596934759,0,-0.0084508173358157,0,-0.00988207351868068,-0.0799850359229075,0,-0.546288964477765,0,-0.50508701748275,-0.4753320720607,-0.328167004495854,0,0,0,-0.0638068121849154,-0.551802387885055,-0.121122329554168,0,-0.526340258611445,-0.0870810161252312,-0.156296726670813,-0.0984830315712866,-0.539555435218448,-0.0643482743295264,-0.378716463064132,0,-0.117156773456544,-0.0728629407149976,-0.0914548370903708,-0.101566660719441,-0.553879193348434,-0.518432858429482
