"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.17392273718837,0,0,0,0,0,0,-0.00396361124595459,0,0.0152929820171098,0,0,0,0,0,0,0,0,-0.113372835514416,0,0,0,0,0.0904520581260556,-0.0849645691319711,0,0.140761583194483,0,0.264105715127974,0,0,0.0902849099721052,0,-0.0661846181606951,-0.0698226603034687,0,0,-0.0513989366600927,0,0,-0.0228355650958278,0,0,0,0,-0.078357857574017,0,0,0,0.137874718629938
0,1.22158373836369,0,0,0,0.00626505555810918,0.0260463225933517,0.281092757445648,0,0,-0.0119915896087806,0,-0.00190473190366507,0,0.0104559479300494,0,0,0,0,0,0,-0.112099891179238,0,0,-0.253685298348597,-0.0724647062871621,-0.0280971423276796,-0.0372536443352384,0.0958796602206653,0,-0.11908091679295,0,0.0185581921058054,0,0,0,0.06263863681647,-0.0261111661780068,-0.126117154764953,0.103548716075026,0,-0.00350091166185943,0,-0.0332937921105916,0,0,0,0.103479136464264,0,0
0,0,1.2119762925921,0,0,-0.0444497162500948,0.0103077806978678,0,-0.185540652653736,-0.00315986315852262,0,0,0,0,-0.270432809277454,-0.0877887091888798,0,0.0268430982820431,0,-0.0143920319530135,0.0254716821395565,0,0,-0.0407106940379698,0,0,-0.069901013156031,0,-0.0965553688787926,0,0,0,0,0,0,0,-0.126972505252763,-0.0819485119416319,0.042731414367779,-0.0092193178418209,0,-0.16332643049087,0,0,0.126268676295067,0,0,-0.028921013227879,0,0
0,0,0,1.17905221070022,0,0,0,0,0,-0.0670399984540149,0,-0.218253909757614,0,0,0,0,0,0,0.0793592267324897,0,0,0,0,0,0.0198408614774814,0.0526909713453508,0,0,0,-0.000523437468494119,0,-0.0520625517202836,-0.122745841738683,-0.310352456000664,-0.0400404955460971,0,0,0,0,0,0,0.0236675024936584,0,0,0,0,-0.0145295167410009,-0.0500262744947201,-0.0460448659812333,0
0,0,0,0,1.15580207686002,0,0,0.0243463966419889,-0.124294305241561,0,0.0936100946697789,0,0.157018983331201,0,0.153040431026081,0,0,0,0,-0.0568753397163767,-0.102805502407103,0,0.0636967170034056,0.0410623284963427,0,0,0,-0.00755931290335782,0,-0.116774451878194,0,0.00503099722208549,0,0,0,0,-0.145279355718273,0,-0.0517164018985639,0,-0.0677185994813192,0.0827049198611602,0,0,0.0733887449204381,0,0,0,0.100221145662469,-0.00611583025956397
0,0.00626505555810918,-0.0444497162500948,0,0,1.19969126211797,-0.0352972612562979,0,0,0,0,0,0.0511723724401279,0.104772049077804,-0.191115951859812,0.00977507704298751,0,0,0,0,-0.0156936720130966,0.0810702834141851,0,-0.14718591609693,0,-0.0572698476815214,0,0,0,0,-0.04630605262139,0,0,0.0084203442072972,0,-0.00945127479653106,-0.285405804464918,0,0,-0.00994634393727399,0,0,0,0,0,0.166553463926053,0,0,0,0
0,0.0260463225933517,0.0103077806978678,0,0,-0.0352972612562979,1.11976608728563,-0.02278820794692,0,0,0,0,0,0,-0.123300022892773,0,-0.0228055513078507,0,0,-0.0180632626496725,0,0,0,0,-0.0600539018230329,-0.210003403643611,0,0,0,-0.0067883625353262,0,-0.00649482651703061,0.00504731958244404,-0.0220712792573703,-0.183073233867816,-0.0121660163156038,0,0.101104581495724,0,0,0,-0.0281381262200584,0,0,0.00409985930937411,0,0,-0.0680164450581072,0,0
-0.00396361124595459,0.281092757445648,0,0,0.0243463966419889,0,-0.02278820794692,1.26400944991212,0.0716707079287659,0,0,-0.0656379826065447,0.219936690175086,0,-0.039742438642625,0,-0.0803968457425372,0,0,-0.123441203897429,0.000178876943576327,0.0355892614003953,-0.00395984102053733,-0.145404403156262,0,0,0,0,0,0,0,-0.148927526369944,0,0,0,0,0,0,0,0,0,0,0.0917494236118628,0,-0.0909396534802663,0,-0.0694924162958952,0,-0.203251489853525,0
0,0,-0.185540652653736,0,-0.124294305241561,0,0,0.0716707079287659,1.29372319170519,0,0,0.00265842037680644,0,0.181329381764623,0,-0.00129254814913186,0,0.120291477257698,0,-0.0346266605655258,0.0258089205453581,0,-0.165784388081816,0,0,0,-0.112685099589655,0,0,0.00309267985204001,0,0,0,0,-0.249145346592072,-0.177067309268691,0,0,0,-0.180760878799065,0,-0.0768836934417394,-0.0530141863633056,0,0.0806909830167944,0,-0.136102643077758,-0.0377664813477909,0,0
0.0152929820171098,0,-0.00315986315852262,-0.0670399984540149,0,0,0,0,0,1.14162212692364,0,0,0,0,-0.1511872651863,0.0340915227692032,0,0,0,-0.239552770703408,0,0,0.0479412062856723,-0.113754381579725,0,0,0.0907539794037072,0,0,-0.0163219724256173,0,0,0.184730371913054,0,0,0,-0.0125137125997762,0,0,0.0810299771556484,0,0,0,0,0,0,-0.128521327236044,0,-0.00123828318991744,0
