"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.17550184340609,0,0,0,-0.00769154571971689,-0.085896081627067,0,0,0,0,0,-0.0155407953135821,-0.13079719710842,0,0,0,0,0.0713300583547895,-0.049101551836326,-0.0221487658473338,-0.202055655359375,0,0.0123185858854516,0.0285412275737644,-0.188350703901876,0,0,0,0,0,-0.0016782193612402,0,0.0864372532348543,-0.18037156657135,0,0,0,0,0,0.0922025587325802,0,0.0349078482069656,-0.0807249511266303,0,0,0,0,0.0405891641169022,0,-0.0128255035765938
0,1.17141692353304,0,0.0482790443876161,0,-0.0397365100263733,0,0,0,-0.0158454594860957,0,0,-0.0645667135430555,0,-0.161789178303901,0,0,0,0,-0.087566743232305,0.207217063217773,0.0916083794941568,0,0,0,0,0,0,0,0,0.075525525812054,0.041474212502627,0,-0.12503128818139,-0.00101141348904067,-0.0357336574008263,-0.0254414416531277,0.0119813540435067,-0.029520508292297,-0.00235558050570139,0.0155468113501077,-0.0189449255497408,-0.232161963857446,0,0,0,0,0,0,0
0,0,1.06079699861209,0,0,0,-0.0502024430053749,0,0,0,0,0.154091048661186,0,0,0,0.0681396248424226,0,-0.0366299294983185,-0.00606801509606232,0,0,0,0,-0.0131178306251185,0,0.0505932567353537,-0.0223891882877477,-0.0296223468436015,0,0,0,0,0.0413771901197081,0,0,0,0,0,-0.0860630145615331,0.0300640660754378,0,0,0,-0.0289701698416781,0,0,-0.134720605800976,0,0,0
0,0.0482790443876161,0,1.10004353106396,0,0,0,0,0,0,0,0,0,0.176759433887358,0,0,0,-0.00333638846986545,0,-0.226045388109978,-0.0150299293489412,0,0,0,0,0,-0.0646435668361537,0,-0.00436682214229536,0,0,-0.00892893083097449,0,0,-0.0111008203691338,0,0,0,0.0938194915754358,0,0,0,0,0,0,0,0,-0.0134529729113404,0,0.0894459046337946
-0.00769154571971689,0,0,0,1.1511988526074,0,0.0861060298056806,-0.128114504742905,-0.0449140190565064,0,-0.121861639110682,-0.039087282922846,0,0,0.0103711092133915,0,0.080696481292851,0.0355879220212854,0,0,0,0,-0.0171380803306569,-0.0759459222663335,0.151145184110527,-0.101555595757101,0,0.0725905215526604,0,-0.04862524774363,0.00644270185735855,-0.0727848711921989,-0.0514392839014728,-0.108902863133992,0,0,0,0,-0.0442889725919472,0,-0.0592365522106859,0,0,0,0,0,-0.163793159138994,0,-0.0706254445358241,-0.0102037159343763
-0.085896081627067,-0.0397365100263733,0,0,0,1.10203213984214,0,0,-0.00393263574549845,0,0,0,0,-0.132697469233424,0.244944442403056,0,-0.0617457280465874,-0.0414672012871705,-0.021440551067532,0,0,0,-0.0207729241385584,0,0,0,0,0.00500296083406693,0,-0.107877684673518,0,0,0,0,0,0,0.0769194271129786,0,0,0,0,0.07551613507077,0,0,0,0,0,0,-0.0110100493823981,0
0,0,-0.0502024430053749,0,0.0861060298056806,0,1.20796926002809,-0.0763988594680042,-0.0831773758242898,0,-0.10251407669844,0,0,0.0198065822030079,0,0,-0.0772881799036073,0,0.032157459044582,-0.252117141922528,0.0647097059023621,0.00101637716997888,0,0,-0.116817782296984,0,0.0425942866425313,-0.085332675768159,0,0,0,0,0.0232418931275712,0,0,0,0,0.0484929879960585,0,0,0,-0.0623681731382404,0,-0.0174860454969736,-0.0311350048356332,0,0,-0.13468910307415,0,0
0,0,0,0,-0.128114504742905,0,-0.0763988594680042,1.27822152733035,0,0,-0.147644873696346,-0.150272151355834,0,0,0,-0.0168009722413125,0,0,0,0,0,0.00962547108156061,0,0,0,0.128902058255134,0,-0.233302802834264,-0.167246031704518,0,0.143546319961758,0,0.0597073142783426,-0.0501166975158068,0,0.11132937911797,0,0,0,-0.0296146911368361,0,-0.0152207868289607,-0.0565982573742136,0.0367305806214149,-0.0994254641580787,-0.049872595364345,-0.0200750803677102,0,0,-0.125926742891357
0,0,0,0,-0.0449140190565064,-0.00393263574549845,-0.0831773758242898,0,1.56362829326997,-0.014937316854647,0,0,-0.205177731343324,0,0,0,0,0,0,-0.438309347275428,-0.0323594105480692,0,0,0,0,0,-0.266498904028074,0,0,-0.442904334051125,0,0,-0.0425945055793515,0,-0.0446371099425187,0,-0.0891111068519103,-0.118305378234017,0,-0.101437095184165,-0.0330932109052795,0,0,0,0.0285524970773635,0,-0.10500863628834,0,-0.0503223272473187,0
0,-0.0158454594860957,0,0,0,0,0,0,-0.014937316854647,1.16396631538173,0,-0.0200617151824019,-0.0447483264459196,-0.0462469286628884,-0.141563400571965,0,0.0219000180047542,0,-0.00241181511172588,-0.269706309314769,-0.0256918130341444,0,0,0,0,0,0,-0.0678146529770969,0,0,-0.0875702933777742,-0.149928285608656,0,0,0,0,0,-0.00824725743132462,0,0.0618645043232059,0,0.00342724733822325,0,-0.104927672789341,-0.0906809805271099,0.0616135374205766,0,0.0273620531894795,0,0
