"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
3,0,1,0,1,0,899,41,0,2426,1,27,0,0,2,25,38,7,0,0,2,0,5,0,1,0,4,1,8,2,2,0,0,0,0,0,0,126,2,0,41,0,3,110,0,0,886,335,1,0
163,161,199,74,492,58,5,0,0,496,1,0,0,0,1,1,0,21,2,0,0,182,0,0,0,1,1,4,25,0,1291,4,0,1284,0,0,0,4,503,0,3,0,0,1,4,1,0,5,6,7
1,0,1418,0,1,0,2,22,0,1,5,0,2,50,5,3,536,25,1340,0,0,3,0,0,0,0,1,0,0,0,0,498,0,497,2,0,0,3,2,6,0,179,8,0,0,10,183,4,1,192
0,1,131,0,21,2475,0,0,0,869,0,0,0,21,113,2,1,10,0,0,1,0,0,0,0,4,8,48,0,0,0,1,1,0,0,48,1,7,1,0,1,12,7,1,0,320,866,4,19,6
0,0,6,0,82,6,465,1,1,0,198,10,0,1,1,473,1,53,0,0,508,1,2,2,0,3,26,16,1,0,25,1263,0,3,11,0,2,4,11,490,161,158,510,490,4,2,2,3,1,3
0,2,82,570,5,1,12,0,0,2,22,0,0,0,10,1,1,1,0,0,219,25,5,0,0,13,5,2,28,0,65,0,69,0,87,1,1,1,0,0,1526,1,0,0,0,23,7,1652,0,561
1623,0,79,630,3,87,1,0,0,1,0,0,0,0,1,3,1,0,12,0,625,0,11,0,0,0,13,0,1605,1,0,0,3,0,12,23,1,0,0,82,78,0,0,0,0,0,86,2,17,0
0,2,1,0,704,2,1,4,2,1,0,1,1873,87,671,0,252,2,0,2,1,4,104,0,0,7,91,33,14,1,0,107,3,0,3,1,0,35,0,252,3,0,632,2,0,16,2,81,0,3
18,0,553,1,72,0,202,13,0,1,2,1,0,200,2,0,84,0,11,0,0,28,0,1,0,11,1511,3,0,0,0,0,5,0,543,2,0,0,207,3,0,1,18,2,1,1491,0,10,2,1
7,19,115,38,47,1,7,4,2,1,38,5,1,0,31,19,14,311,2,0,0,2,40,0,0,6,3,15,0,2,0,4,0,4,11,1,0,3,2,5,1,7,316,1,101,812,40,3,769,2190
4,0,1,225,5,28,4,3,0,2,1,42,0,1,0,246,7,0,2,1,0,622,1,0,1,1710,7,3,1,1,11,1,5,0,12,10,1,2,9,0,1,6,222,2,1,0,76,0,2,1721
1,0,77,0,5,11,5,3,1,2,1,0,0,6,0,23,0,0,1,203,2,3,0,2,0,3918,2,3,75,0,5,1,1,0,3,0,0,2,0,32,5,1,0,3,510,0,84,1,8,0
3,0,20,0,1,2,2,2,4,19,13,3,1,1,184,2,3,1,0,1,21,1,5,1,2,1,26,4,0,3,8,453,2,7,180,3,1,6,4,1,70,5,1,8,8,3709,30,11,1,166
