"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
166,1,2,60,145,1056,0,25,0,17,9,47,2,8,401,3,59,1037,43,1,19,59,394,2,2,49,18,0,48,1,0,9,1,4,1,3,2,402,10,46,9,145,6,123,2,382,20,5,7,149
0,207,0,0,0,0,2,0,0,0,2,1363,0,1,1373,0,0,70,0,0,0,0,0,1,0,27,7,79,2,0,0,1,0,1288,1,0,0,0,0,1,496,0,8,29,0,1,10,1,1,29
7,0,448,398,0,7,1,0,2,0,15,11,0,4,0,1,8,3,0,0,3065,22,7,0,0,411,145,15,6,0,0,0,0,3,5,7,1,0,19,147,22,1,3,14,0,2,47,147,6,0
3,1,11,2,1,2085,0,0,1,1,2,2,0,0,38,293,7,42,1,0,0,40,4,0,0,0,5,8,0,0,0,1,0,1,0,1,0,0,14,0,3,0,0,2062,10,278,33,42,0,8
4,7,301,95,3,4,18,0,0,4,12,2,1,108,0,32,270,0,2052,0,711,0,8,0,0,3,708,31,0,0,0,1,12,1,7,16,2,1,286,0,0,3,0,5,2,1,253,13,6,17
0,1979,7,36,732,0,6,0,2,37,1,97,4,258,103,48,34,2,15,0,1,4,670,1,0,1,0,1,0,0,0,106,10,1,29,699,0,1,3,0,4,0,2,5,35,4,24,0,4,34
5,1,1,0,0,23,5,2,2,7,0,1257,1,0,2,0,21,66,0,1,0,3,1396,0,0,68,1,1,1,0,0,2,1,0,22,1366,1,1,3,504,1,0,0,2,195,1,0,1,27,9
8,1,5,0,0,77,0,2,0,7,6,1651,0,0,0,25,2,587,0,0,5,0,21,0,0,0,1,0,0,0,0,0,5,102,69,0,0,2,3,35,1,1,0,1,91,611,1,1679,0,1
25,0,5,1542,1,3,87,3,0,0,0,4,0,1,201,6,0,1,1,1,28,24,4,0,0,1,216,2,72,0,15,1597,5,17,2,0,0,525,23,4,2,0,6,5,4,0,2,560,5,0
10,4,3,13,2082,132,2004,43,0,3,4,0,0,39,4,1,2,12,46,0,2,138,10,2,2,1,2,0,7,0,1,8,2,1,45,0,0,91,1,12,27,1,125,2,7,32,15,19,43,2
252,0,0,2026,0,0,1924,4,0,1,4,87,0,91,3,9,4,263,0,0,0,2,34,0,2,0,1,1,2,0,0,0,104,0,0,102,1,0,2,0,2,7,0,1,27,0,0,3,0,41
25,1,0,11,3,1,2,3,1,797,46,2211,0,0,0,3,3,1,0,0,0,724,0,0,0,0,0,17,259,0,103,2,1,13,1,0,0,0,313,0,0,2,1,35,35,0,2,275,3,106
2,0,15,1,319,1,7,111,0,6,0,798,0,103,0,14,6,0,2152,1,0,1,38,0,0,1,2,6,814,0,0,2,0,267,2,2,0,0,2,9,5,1,5,11,1,2,10,0,282,1
8,6,3,44,1,45,2,0,1,1,326,5,0,10,0,111,19,38,2,1,927,7,2310,1,0,1,112,1,7,1,112,22,1,0,15,4,0,1,103,287,44,2,2,35,1,17,327,17,6,14
0,1,2,22,2,2,2,6,1,0,5,1,0,0,61,1390,3,0,6,0,0,64,8,0,0,4,0,11,7,0,1,11,1,0,1,1,1,1398,0,1377,15,5,3,34,513,0,8,6,2,25
0,15,0,29,8,468,2,5,0,1,0,14,0,23,3,0,0,0,2,1,3371,1,11,1,0,3,0,3,2,0,0,3,4,4,2,69,0,0,500,17,2,163,5,0,1,198,17,1,47,4
8,4,0,2,1,1,7,138,1,1,1,1,1,47,1,1,130,1,0,0,0,6,0,0,0,1,0,0,1,1,0,0,2545,0,1,39,0,0,20,1031,51,1,0,9,0,3,942,2,0,1
12,1,19,28,0,1,1,10,0,12,5,1652,1,2,72,2,0,4,0,3,0,75,0,1,0,26,0,12,0,0,0,1,8,0,1,1570,0,0,75,88,30,14,1,583,73,12,599,2,0,4
50,1,0,349,8,0,0,1,0,3,0,0,2,916,1,0,0,1,0,1,1,5,17,1,0,0,0,0,13,1,1,1,904,40,1,41,0,3,13,18,14,0,2,0,1,3,1,2581,0,5
2,1,36,0,0,0,293,3,0,0,5,0,0,0,1,11,20,13,0,1,1,0,0,1,0,0,0,0,0,0,15,0,2089,6,16,1,0,1,0,2072,7,1,23,14,3,320,0,43,1,0
210,0,7,237,1,6,1,1,3,10,1,30,0,93,0,15,0,1,6,0,239,1714,13,0,0,5,2,2,10,0,2,3,1596,9,26,5,2,1,624,2,3,4,11,80,1,0,7,1,4,12
67,10,0,0,4,1,4,1,0,461,19,0,0,1,1266,53,0,10,2,0,0,4,0,0,1,474,0,0,1248,0,4,3,168,59,79,1,0,4,26,11,2,0,0,3,497,5,451,2,0,59
0,1,1,23,15,0,1,2,0,1,2,2241,0,0,311,1,0,1,0,0,2200,0,109,0,1,1,4,0,2,0,0,1,14,18,11,0,0,0,0,1,9,19,1,1,1,2,2,0,2,1
1,5,1,2,2,106,877,1,0,2,123,113,0,2,49,2295,106,7,0,0,0,1,1,0,0,7,1,7,0,1,1,14,14,3,4,5,0,5,16,3,0,108,5,31,849,53,46,0,0,133
1,0,22,4,0,1,0,0,1,1,337,8,0,936,1,0,16,8,2,0,0,0,4,0,0,1,0,0,0,0,8,0,6,53,1,0,0,5,24,3,18,2490,10,896,4,0,135,3,0,1
96,1,3,82,561,28,573,0,2,1,202,1,1,1,1,0,14,243,3,0,0,16,5,0,0,2,2,0,212,1,616,3,6,6,233,1637,1,86,0,0,2,3,29,3,1,71,11,1,16,224
4,3,112,835,18,3,13,17,0,2,4,310,1,889,2,0,52,1,15,0,2,2,1,1,1,328,870,3,0,1,17,4,0,353,3,49,0,48,2,41,1,3,7,11,39,912,0,0,1,19
0,12,33,629,0,10,0,7,0,2,1,0,0,4,241,4,1,680,1,0,673,0,1,0,1,99,0,224,0,0,10,0,1689,1,3,10,0,34,0,15,1,0,1,604,0,0,0,4,2,3
3,110,8,670,6,1,5,0,0,2,1,108,0,3,0,1,0,1,0,0,0,1,3,0,0,2,0,0,35,1,0,2,2,1973,0,2,0,0,8,1,10,0,0,1,0,105,5,7,1920,3
1,0,137,1,0,2,3,0,0,5,156,11,1,1,15,1,57,0,1,0,55,6,0,1,0,2809,130,0,0,2,1,0,29,54,4,11,0,21,0,3,13,0,4,0,0,3,1041,408,8,5
0,0,1208,32,22,150,0,2,0,0,5,421,0,15,1,4,1,10,0,0,0,1,6,0,0,1,1,0,0,0,0,0,0,2930,3,1,0,0,0,0,0,0,1,1,0,0,1,9,5,169
