"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1,0,12,0,6,9,260,4,0,0,2,9,0,0,15,0,17,4,0,0,0,3,3,0,1,0,3,1,1824,0,1844,0,2,0,1,254,0,7,0,2,3,0,3,31,2,6,1,665,5,0
3,12,3,4,0,2,33,2,2,5,552,1,1,1,2,2,1,1,2,3,1,2,591,1,1,0,3,2,1,2,2,1,4,4,597,9,0,530,88,7,33,53,187,521,9,30,2,1603,83,1
3,3,0,13,0,218,1,1,0,1,3,9,1,1,1,4,1,4,6,0,1,2,7,2,0,0,68,0,2,0,0,0,70,0,26,75,1,7,19,24,2,77,4271,0,1,26,37,8,1,3
439,0,176,0,0,2,468,0,0,10,6,0,0,0,59,13,1235,0,0,0,1227,0,161,0,0,62,0,463,0,0,7,463,23,1,0,1,0,0,3,0,12,2,0,0,0,3,0,0,0,164
67,1,76,0,1393,7,6,3,0,0,0,520,1,190,0,1,0,2,516,0,5,0,4,1,0,1344,1,13,541,0,0,22,1,22,0,1,0,1,0,0,9,0,28,10,209,3,0,1,0,1
0,4,5,477,1,0,34,2,1,0,184,5,0,0,461,1,0,0,0,0,0,525,1,0,0,1,4,1,0,1,507,0,1,1277,183,0,0,6,1,4,1,1275,0,0,4,3,6,0,0,24
285,0,1,43,3,3,0,0,0,44,4,2162,0,0,16,4,285,802,0,1,0,0,101,0,0,0,1,1,11,0,10,0,2,50,306,1,0,41,0,0,0,799,0,0,2,4,16,1,1,0
908,0,15,16,312,2,0,0,1,316,4,29,0,2,45,0,1,1,4,0,826,0,1,0,0,891,0,45,0,0,6,315,0,5,2,14,0,0,918,2,36,1,1,9,151,1,115,3,1,1
20,45,7,139,46,0,1,2,0,336,3,131,0,0,6,3,0,2,0,1,3,4,45,0,0,326,1,2,8,1,137,0,0,0,355,11,1,320,0,17,2,966,962,41,6,7,0,925,118,0
1,690,1,0,4,5,2,1,2,5,35,720,0,14,0,725,98,272,7,2,4,36,12,1,1,14,13,5,0,0,690,10,10,1,113,724,0,5,245,15,6,102,90,6,7,15,12,266,0,13
0,1,589,235,16,1,1,1,0,0,2,6,2,0,1670,0,27,3,0,0,39,1,0,0,0,15,0,0,0,0,93,259,1699,0,208,1,0,7,0,1,0,3,7,0,4,5,1,98,1,4
114,1,9,8,0,32,0,2255,0,0,0,35,0,0,14,1,45,0,0,0,43,5,87,0,0,0,11,6,304,0,1,796,1,2,14,90,0,762,1,296,1,1,8,36,8,2,0,2,0,9
1,7,55,3,5,0,6,15,0,0,3,2,0,4,0,23,27,0,0,0,1,1,1,0,1,6,2,159,143,2,0,1,5,163,2,1111,0,0,0,3141,0,25,12,0,0,58,1,5,6,3
1,1,2,0,0,9,1,3,0,2,25,2,0,32,0,2,2,1,60,1,6,3,23,0,1,2,6,16,17,1,0,1,22,3256,0,20,0,0,2,1,3,61,23,24,1215,19,64,62,1,7
4,1707,4,13,2,13,74,6,2,2,1,3,1,2,1,5,16,0,11,0,1,192,224,1,1,0,2,5,1,4,1,86,35,594,3,7,0,4,2,12,2,1663,2,12,17,12,3,3,2,242
20,28,49,1,18,4,4,3,0,50,3,4,0,9,0,61,10,20,182,4,1,8,10,1,1,52,2,6,1,0,440,185,182,3,19,72,0,5,6,155,6,7,3,3,5,19,3291,22,10,15
14,5,1,4,4,21,26,175,0,22,1265,15,0,5,1230,1,3,1,19,0,1223,7,1,1,1,2,1,0,30,0,0,468,0,1,2,0,0,0,60,55,3,11,0,13,75,71,1,162,1,0
3479,1,3,0,2,0,0,0,1,1,8,21,1,0,1,2,25,11,442,1,1,0,0,1,1,0,72,8,0,2,0,72,2,8,70,3,1,17,61,1,14,0,23,1,458,3,1,0,178,3
