"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
9,27,0,6,0,1,3,21,0,0,0,1,0,0,11,2,7,1,2,0,3456,1,1,0,0,0,0,1,0,1,8,1,0,1256,0,27,1,53,18,1,53,0,1,8,0,0,18,3,1,0
4,3,1,0,2058,3,11,7,0,731,22,0,1,1,777,264,0,19,2,0,0,0,0,0,1,0,17,0,0,0,0,10,1,2,249,1,0,0,5,3,0,1,0,799,0,1,1,1,3,1
2,0,4,69,0,31,2,0,1,17,0,9,0,4,202,2,66,1437,70,0,0,0,1,0,0,204,209,2,2,2,0,2,1,2,15,1467,2,24,542,21,1,3,2,0,555,0,25,2,0,0
4,0,2,8,0,429,0,401,1,1,3,0,0,5,162,24,1,1,4,0,0,3,0,2,1,1,0,2924,0,0,0,144,3,19,0,386,1,0,1,0,1,0,56,1,8,0,5,3,389,6
1,0,0,0,2066,0,0,1,1,281,99,0,0,1,0,6,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2053,1,92,0,6,0,0,111,0,0,0,2,5,1,0,0,0,263,3,3
5,0,0,59,26,22,29,2,0,23,20,4,0,9,11,2,62,0,26,0,1,1,4015,0,0,2,4,3,0,1,1,60,8,202,1,194,1,62,3,0,4,14,4,4,68,0,8,23,14,2
0,1,13,0,0,0,1,12,0,0,77,1,2,1384,0,1,2,4,0,0,1333,0,0,0,0,22,6,7,13,0,459,19,0,3,201,0,0,0,2,3,1,1348,1,1,22,0,56,2,1,2
0,1,2,3,20,0,1,310,1,925,1,0,0,5,1,12,853,6,1,1,1,42,3,1,0,4,36,4,16,0,311,779,48,13,321,6,1,12,2,1,53,5,6,845,0,2,1,330,3,11
300,0,0,0,0,0,2239,0,1,5,1,20,0,106,303,0,311,2,2,1,88,1,1,0,1,1,3,0,115,1,305,1,12,0,792,2,0,1,16,1,0,0,3,2,326,37,0,0,0,0
8,2,4,0,15,0,0,0,0,1318,1,1,0,173,1246,183,429,1,72,0,1,1,6,0,1,18,7,160,2,0,56,23,2,0,15,1,2,55,1,6,1,27,26,0,172,1,446,505,12,0
0,0,479,1272,21,22,8,8,0,0,1,10,0,19,60,1,0,1,60,1,1242,1,1,0,0,3,0,1215,1,1,1,169,0,22,1,0,1,4,6,1,2,0,0,5,2,0,174,162,23,0
3,5,1,1,312,304,45,275,0,32,101,101,1,2,3,1,729,40,3,0,722,0,0,1,0,5,1,0,22,0,0,17,0,10,1,1,0,2177,0,0,1,0,8,2,45,5,2,19,1,1
0,1,105,24,14,12,4,0,0,1,0,47,0,4,770,1,3,2,6,0,0,0,0,0,1,3,37,1,0,0,110,0,308,2343,13,14,0,12,1,1,1,316,21,4,1,0,1,1,4,813
3,5,0,10,6,0,4,2,0,3,7,1,0,6,0,2,1,705,0,1,244,1,87,0,0,4,2,1825,1,1,1,1,1856,3,93,0,0,20,4,18,2,34,1,2,0,4,0,4,32,4
