"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
7,1,2,9,111,98,771,0,1,2148,3,4,1,282,320,93,111,3,4,2,6,10,15,2,1,2,34,4,42,0,5,1,9,119,4,1,3,320,17,100,15,5,111,6,43,2,118,14,5,15
1,4,2,3,1,26,4,0,0,0,3,7,0,502,24,3,5,0,0,1,18,6,0,1,0,80,63,1392,28,2,1,0,0,4,2,3,1,1389,1,2,10,4,4,1359,1,1,2,32,2,6
57,405,428,0,155,0,1,7,1,8,4,4,0,5,1162,438,8,0,6,0,0,3,418,1,2,0,7,3,156,2,1,3,27,3,9,2,1,1142,8,4,6,415,1,4,1,0,1,13,26,52
180,0,14,11,25,535,208,0,0,0,5,1394,0,1,214,30,13,203,0,0,6,1,1,0,0,1,4,0,0,0,62,0,513,6,11,0,0,73,0,26,0,0,2,14,0,0,0,1,0,1446
1,0,0,0,2,0,6,2807,0,41,1,1011,0,0,2,0,165,0,9,0,0,1,0,1,0,379,0,2,0,1,1,0,1,386,11,0,0,4,6,0,123,1,0,1,0,15,1,0,21,0
1,1,1089,0,2,125,0,3,0,0,433,1,0,0,1,15,3,0,0,1,0,0,0,0,0,1,168,0,0,0,61,1,1,10,0,1,0,0,0,0,2,2,1,3002,0,0,62,7,3,3
5,2,2,11,25,4,21,4,0,1,1,167,1,0,1,2,436,25,8,1,3,0,1,0,0,43,2,0,18,1,3,1,414,2,0,2,0,2,1,0,473,2,2,3,0,3271,8,21,6,4
3,1,7,9,1140,3,57,5,2,1,9,1114,1,2,3,23,166,1096,2,7,25,3,5,1,3,22,68,5,2,2,1075,4,5,7,10,3,3,3,3,5,4,24,2,1,1,2,3,41,16,1
1,164,0,0,0,1068,1108,7,0,154,2,1,0,0,0,0,0,3,1120,0,1080,2,18,0,0,52,22,58,1,0,1,0,6,0,24,0,1,1,4,1,2,52,1,2,3,15,0,1,24,1
25,0,18,0,4,4,883,1,0,6,8,7,2,355,0,3,15,0,3,0,0,42,2,1,0,1,17,2435,1,1,3,0,7,42,1,29,0,0,40,885,0,2,4,16,3,1,4,129,0,0
491,2,5,0,0,2,31,1,0,1,0,0,0,1,0,1,3713,1,9,483,12,0,2,0,2,179,3,0,2,0,35,1,0,1,4,1,0,0,0,1,5,3,1,1,0,3,0,2,1,0
2,52,6,4,2,460,1,200,0,17,8,21,2,1,429,186,9,1,1209,1,7,3,7,1,0,20,1,8,70,1,166,2,65,56,4,19,1,2,2,20,14,26,146,6,4,1,1228,478,25,6
0,0,1,0,0,2,29,14,0,4,0,2228,2,0,0,48,2311,2,0,0,0,2,0,0,0,0,0,1,0,1,305,0,1,17,0,1,0,6,0,0,5,7,0,1,1,0,0,10,1,0
